#Locus	Reads	Rep-total	DicerCall
Chr2:2538445-2538642	23	20.999	24
Chr2:2538950-2539223	22	18.733	N
Chr2:2540430-2540528	20	11.042	24
Chr2:2542182-2542421	113	113.000	24
Chr2:2542629-2543774	248	38.837	24
Chr2:2544130-2544288	31	1.882	24
Chr2:2544864-2544915	12	2.291	24
Chr2:2545247-2545260	3	0.273	24
Chr2:2545930-2545945	8	0.606	23
Chr2:2546263-2546286	3	0.327	N
Chr2:2547014-2547039	9	0.900	24
Chr2:2547275-2547298	7	0.572	24
Chr2:2547605-2548024	35	3.920	24
Chr2:2548335-2549361	254	42.342	24
Chr2:2549823-2550013	10	1.275	23
Chr2:2550543-2550567	13	1.447	24
Chr2:2551756-2551764	5	0.420	23
Chr2:2552232-2552429	9	1.229	23
Chr2:2552905-2553994	86	17.475	24
Chr2:2554399-2554437	20	1.854	24
Chr2:2554731-2554753	2	1.125	23
Chr2:2555376-2555497	13	4.029	24
Chr2:2555774-2555892	7	1.766	24
Chr2:2556462-2556462	2	0.267	24
Chr2:2557315-2557473	5	0.528	24
Chr2:2557963-2558105	9	0.812	24
Chr2:2558358-2558754	66	2.970	24
Chr2:2559077-2559352	63	24.545	24
Chr2:2560864-2560878	4	1.000	N
Chr2:2562411-2562425	0	0.000	N
Chr2:2564964-2564989	10	1.069	24
Chr2:2566712-2566725	2	0.183	N
Chr2:2568777-2568791	2	0.163	N
Chr2:2571762-2571777	5	1.100	N
Chr2:2572407-2572422	12	4.700	N
Chr2:2574600-2574607	5	3.000	21
Chr2:2577766-2577781	4	0.117	24
Chr2:2578897-2578911	1	0.111	N
Chr2:2580043-2580730	69	68.503	24
Chr2:2582780-2582794	1	1.000	24
Chr2:2584079-2584095	3	3.000	23
Chr2:2587335-2587349	2	2.000	N
Chr2:2587729-2588261	285	281.666	N
Chr2:2590803-2590944	69	32.982	24
Chr2:2591159-2591188	10	9.333	23
Chr2:2591597-2591648	5	1.512	24
Chr2:2591862-2592002	24	22.277	24
Chr2:2597740-2597798	11	11.000	24
Chr2:2598220-2598377	40	27.332	24
Chr2:2599241-2599254	6	2.711	N
Chr2:2600001-2600011	6	6.000	24
Chr2:2600300-2600523	8	7.091	N
Chr2:2600891-2601237	71	70.503	24
Chr2:2601524-2601805	23	20.932	24
Chr2:2602357-2603787	196	196.000	24
Chr2:2604050-2606901	1863	1728.305	24
Chr2:2607391-2607573	15	14.501	24
Chr2:2607812-2608130	227	225.071	24
Chr2:2608831-2609155	125	53.550	24
Chr2:2610803-2610882	14	14.000	24
Chr2:2614859-2614872	2	0.333	N
Chr2:2617435-2617502	11	8.833	N
Chr2:2617814-2617831	4	4.000	N
Chr2:2620408-2620424	2	1.333	N
Chr2:2623584-2623589	5	0.248	24
Chr2:2624683-2624762	1	0.500	23
Chr2:2628280-2628498	7	4.000	24
Chr2:2629287-2629303	2	1.500	24
Chr2:2632015-2632038	7	6.500	N
Chr2:2632439-2632449	4	2.000	23
Chr2:2635307-2635321	9	7.625	N
Chr2:2636407-2636448	18	8.699	24
Chr2:2636858-2636926	14	9.001	24
Chr2:2638833-2639693	120	55.836	24
Chr2:2643699-2643727	18	7.310	24
Chr2:2648921-2648966	4	3.000	24
Chr2:2652343-2652380	7	3.083	24
Chr2:2652778-2653108	51	42.718	24
Chr2:2653465-2653609	8	8.000	23
Chr2:2653965-2654050	28	14.890	24
Chr2:2654514-2654536	5	5.000	24
Chr2:2655004-2655128	47	25.972	24
Chr2:2655558-2655943	43	24.205	24
Chr2:2656194-2656218	6	6.000	23
Chr2:2660745-2660765	1	0.500	24
Chr2:2664348-2664348	4	4.000	24
Chr2:2664807-2664861	19	11.501	24
Chr2:2665290-2665357	10	5.562	24
Chr2:2666962-2666985	5	2.500	24
Chr2:2667203-2667403	33	11.256	24
Chr2:2671383-2671495	8	3.500	24
Chr2:2686336-2686355	6	5.143	24
Chr2:2688152-2688185	12	5.917	24
Chr2:2689096-2689306	16	7.994	24
Chr2:2690011-2690027	2	1.000	N
Chr2:2690232-2690375	17	17.000	24
Chr2:2692603-2692621	5	0.604	24
Chr2:2696445-2696480	20	19.000	24
Chr2:2698789-2698799	2	1.000	22
Chr2:2701519-2701533	5	1.583	24
Chr2:2703810-2703813	1	0.333	24
Chr2:2704098-2704112	0	0.000	N
Chr2:2707876-2707899	11	0.362	24
Chr2:2710979-2711109	13	4.667	24
Chr2:2720372-2720536	9	6.750	24
Chr2:2723328-2723333	0	0.000	N
Chr2:2724916-2724929	2	0.405	N
Chr2:2725619-2725682	5	4.333	24
Chr2:2726978-2726993	2	2.000	23
Chr2:2727914-2727935	3	0.833	23
Chr2:2729419-2729528	11	1.429	24
Chr2:2730717-2731176	74	66.415	24
Chr2:2732607-2732651	15	7.333	24
Chr2:2732869-2732917	8	6.500	23
Chr2:2733236-2733252	5	1.221	N
Chr2:2733393-2733542	6	6.000	24
Chr2:2734050-2734354	27	22.934	24
Chr2:2734936-2735186	67	22.592	24
Chr2:2738366-2738369	5	4.200	24
Chr2:2739015-2739253	22	15.301	24
Chr2:2739677-2739704	4	0.518	24
Chr2:2740309-2740332	11	11.000	24
Chr2:2740890-2740905	0	0.000	N
Chr2:2743222-2743239	11	7.043	N
Chr2:2743618-2743821	10	10.000	24
Chr2:2744096-2744212	41	23.263	24
Chr2:2744923-2744945	3	1.667	23
Chr2:2746100-2746100	4	1.578	N
Chr2:2748146-2748197	9	9.000	24
Chr2:2748624-2748639	3	2.333	N
Chr2:2749257-2749271	0	0.000	N
Chr2:2750074-2750167	14	8.000	N
Chr2:2750523-2750535	3	3.000	24
Chr2:2753396-2753415	7	7.000	24
Chr2:2755037-2755040	6	6.000	24
Chr2:2755943-2755954	6	6.000	N
Chr2:2757408-2757418	1	1.000	24
Chr2:2758359-2758378	1	1.000	N
Chr2:2758977-2759096	12	12.000	24
Chr2:2760723-2760769	15	15.000	24
Chr2:2762712-2762776	20	19.500	24
Chr2:2763153-2763172	1	1.000	23
Chr2:2764488-2764513	9	9.000	N
Chr2:2765131-2765436	36	35.500	N
Chr2:2766017-2766060	18	16.999	24
Chr2:2766641-2766663	1	0.333	24
Chr2:2769006-2769199	10	10.000	24
Chr2:2771858-2771932	326	56.496	N
Chr2:2774990-2774999	2	2.000	24
Chr2:2781598-2781628	22	2.226	23
Chr2:2786208-2786222	5	1.900	N
Chr2:2789939-2789957	3	0.700	24
Chr2:2795929-2796011	9	9.000	24
Chr2:2802120-2802135	0	0.000	N
Chr2:2807849-2807864	5	1.778	N
Chr2:2810192-2810208	9	1.458	N
Chr2:2811787-2811802	260	41.522	N
Chr2:2815538-2815553	7	1.375	N
Chr2:2817950-2817968	10	10.000	24
Chr2:2820532-2820830	57	11.269	24
Chr2:2825553-2825574	2	2.000	22
Chr2:2828064-2828079	3	1.667	24
Chr2:2829786-2829807	4	1.560	24
Chr2:2830138-2830143	3	0.343	24
Chr2:2841535-2841559	12	4.968	N
Chr2:2843471-2843485	8	1.417	N
Chr2:2843856-2843911	7	6.500	24
Chr2:2844261-2844447	42	29.161	24
Chr2:2844679-2844711	10	2.450	N
Chr2:2847425-2847440	3	0.367	N
Chr2:2849395-2849545	5	3.600	24
Chr2:2850051-2850070	10	8.643	24
Chr2:2850328-2850350	6	3.646	23
Chr2:2850671-2850692	6	2.500	24
Chr2:2852014-2852329	49	42.708	24
Chr2:2852543-2852611	6	5.500	24
Chr2:2853328-2853461	62	62.000	24
Chr2:2853814-2853843	15	3.500	N
Chr2:2854225-2854292	14	7.251	24
Chr2:2856223-2856246	11	0.387	24
Chr2:2857339-2857419	4	2.143	N
Chr2:2867889-2867933	26	19.648	24
Chr2:2870529-2870629	13	6.534	24
Chr2:2875601-2875721	11	2.200	24
Chr2:2876642-2876648	2	1.500	23
Chr2:2876970-2876984	2	0.311	N
Chr2:2878397-2878398	3	0.601	N
Chr2:2879038-2879169	2	2.000	N
Chr2:2880083-2880085	2	1.500	22
Chr2:2882732-2882759	9	9.000	24
Chr2:2886009-2886218	10	8.700	24
Chr2:2888318-2888333	3	1.500	N
Chr2:2890078-2890099	0	0.000	N
Chr2:2891411-2891433	5	5.000	23
Chr2:2892052-2892325	97	48.335	N
Chr2:2892764-2892803	17	13.416	23
Chr2:2894257-2894468	26	23.499	24
Chr2:2895156-2895170	4	0.800	N
Chr2:2897989-2898005	5	1.893	N
Chr2:2902330-2902560	121	38.248	24
Chr2:2904423-2904427	1	0.500	24
Chr2:2906962-2907180	85	24.463	24
Chr2:2908555-2908591	15	15.000	24
Chr2:2911750-2911751	3	1.591	N
Chr2:2912499-2912508	2	2.000	24
Chr2:2914756-2914770	5	1.834	N
Chr2:2915382-2915397	2	1.143	N
Chr2:2915845-2915868	9	5.000	N
Chr2:2919161-2919399	25	23.642	24
Chr2:2919719-2919721	5	5.000	22
Chr2:2922886-2922898	2	1.500	22
Chr2:2923491-2923724	92	76.167	24
Chr2:2923999-2924023	8	8.000	24
Chr2:2932628-2932657	10	10.000	24
Chr2:2934361-2934370	1	0.250	N
Chr2:2936434-2936449	21	3.001	N
Chr2:2938356-2938555	19	7.000	N
Chr2:2938757-2938767	5	1.666	24
Chr2:2943861-2943875	4	4.000	N
Chr2:2945520-2945666	13	12.000	24
Chr2:2946745-2946782	4	4.000	23
Chr2:2947241-2947248	1	1.000	24
Chr2:2949723-2949908	66	26.334	N
Chr2:2951011-2951018	4	4.000	24
Chr2:2952346-2952580	11	9.000	24
Chr2:2953615-2953637	4	1.500	23
Chr2:2961278-2961771	50	30.275	24
Chr2:2962414-2962636	19	12.036	24
Chr2:2962941-2964168	374	109.171	24
Chr2:2964962-2965093	29	16.800	24
Chr2:2965520-2965699	6	0.583	24
Chr2:2966086-2966236	53	31.752	24
Chr2:2972650-2972665	0	0.000	N
Chr2:2973037-2973083	32	16.000	24
Chr2:2974405-2974643	123	69.495	24
Chr2:2977669-2977684	7	0.386	N
Chr2:2979404-2979421	1	1.000	N
Chr2:2980083-2980408	62	56.358	24
Chr2:2980617-2980768	20	11.670	24
Chr2:2981958-2981972	0	0.000	N
Chr2:2983052-2983062	4	3.500	N
Chr2:2983972-2984021	13	13.000	24
Chr2:2985126-2985742	135	110.362	24
Chr2:3008419-3008437	3	3.000	N
Chr2:3012514-3012518	4	4.000	24
Chr2:3013504-3013581	34	13.566	24
Chr2:3014270-3014817	148	37.148	24
Chr2:3015049-3015745	109	35.480	24
Chr2:3015964-3016207	17	1.374	24
Chr2:3017355-3017548	12	1.172	24
Chr2:3018355-3018435	12	3.991	24
Chr2:3019847-3021190	121	14.484	24
Chr2:3021494-3021548	10	0.705	24
Chr2:3021786-3021908	6	0.552	24
Chr2:3022158-3022998	134	26.331	24
Chr2:3023435-3023622	49	23.510	24
Chr2:3024141-3024258	24	11.330	24
Chr2:3024971-3025057	33	17.002	24
Chr2:3026670-3026684	8	2.317	N
Chr2:3028622-3028644	3	3.000	24
Chr2:3037639-3037653	1	0.333	N
Chr2:3044879-3044908	18	18.000	24
Chr2:3054094-3054114	1	1.000	24
Chr2:3057324-3058614	211	157.554	24
Chr2:3058969-3059031	5	5.000	24
Chr2:3059386-3059406	3	2.333	24
Chr2:3059708-3059773	10	10.000	24
Chr2:3060888-3061600	268	67.000	24
Chr2:3061840-3062115	22	5.553	24
Chr2:3063338-3063404	9	8.500	24
Chr2:3064932-3065043	20	4.566	24
Chr2:3065534-3065568	10	9.250	24
Chr2:3065901-3066038	13	10.234	24
Chr2:3066639-3066763	21	10.208	24
Chr2:3067798-3067810	3	3.000	24
Chr2:3068783-3068798	4	0.700	N
Chr2:3069358-3069358	3	3.000	24
Chr2:3069984-3070090	13	7.937	24
Chr2:3071025-3071039	2	2.000	24
Chr2:3071270-3071314	28	9.134	24
Chr2:3072179-3072286	34	7.225	24
Chr2:3072930-3072953	5	1.200	24
Chr2:3073315-3074271	90	35.010	24
Chr2:3075020-3075106	21	8.150	24
Chr2:3075910-3075916	3	3.000	24
Chr2:3078700-3078715	6	1.950	N
Chr2:3079316-3079341	7	7.000	23
Chr2:3084666-3084819	7	5.500	24
Chr2:3095891-3095914	5	0.368	24
Chr2:3099276-3099339	6	1.143	22
Chr2:3099796-3099810	6	0.600	N
Chr2:3100283-3100298	52	14.071	N
Chr2:3101450-3101457	2	2.000	N
Chr2:3102282-3102354	13	6.334	24
Chr2:3102638-3102661	6	3.000	24
Chr2:3103342-3103362	5	2.833	21
Chr2:3103771-3103943	13	6.124	N
Chr2:3105264-3105290	5	2.500	24
Chr2:3105905-3105920	2	1.125	N
Chr2:3106604-3106612	4	0.249	24
Chr2:3110454-3110693	26	18.166	24
Chr2:3110898-3111281	87	81.998	24
Chr2:3111614-3111739	11	10.333	24
Chr2:3113152-3113159	5	5.000	24
Chr2:3114319-3114319	0	0.000	N
Chr2:3116385-3116410	2	2.000	24
Chr2:3116590-3116646	10	10.000	23
Chr2:3116967-3116993	9	9.000	24
Chr2:3117778-3117787	2	2.000	24
Chr2:3118307-3118310	2	1.167	24
Chr2:3119504-3119692	33	12.259	23
Chr2:3120033-3120287	14	13.500	24
Chr2:3124586-3124602	0	0.000	N
Chr2:3131786-3131801	6	3.233	N
Chr2:3134574-3134590	0	0.000	N
Chr2:3135393-3135469	12	12.000	24
Chr2:3136441-3136454	4	4.000	24
Chr2:3139390-3139405	6	0.595	24
Chr2:3144154-3144156	3	0.057	24
Chr2:3146404-3146419	4	0.483	N
Chr2:3148656-3148738	39	11.782	24
Chr2:3149011-3149027	2	0.750	N
Chr2:3151300-3151322	5	5.000	23
Chr2:3155815-3155861	41	9.610	24
Chr2:3156770-3156778	1	0.500	23
Chr2:3158921-3158935	10	2.293	N
Chr2:3169041-3169067	12	12.000	24
Chr2:3170926-3170942	9	6.333	N
Chr2:3175047-3175232	27	15.933	24
Chr2:3180288-3180307	7	7.000	21
Chr2:3181022-3181064	14	14.000	24
Chr2:3186425-3186449	3	3.000	24
Chr2:3186756-3186866	26	7.566	N
Chr2:3187176-3188636	129	53.741	N
Chr2:3189005-3189019	5	2.500	N
Chr2:3190136-3190531	42	26.489	24
Chr2:3191398-3191800	55	11.825	24
Chr2:3192091-3192436	31	25.293	24
Chr2:3193423-3193636	24	8.165	24
Chr2:3193945-3194029	13	8.886	24
Chr2:3194511-3194576	5	0.411	24
Chr2:3194903-3195553	52	9.324	24
Chr2:3195978-3196001	9	8.250	24
Chr2:3196326-3196445	15	9.865	24
Chr2:3196980-3197273	20	12.694	24
Chr2:3197728-3197869	65	1.593	24
Chr2:3198428-3198476	12	6.250	24
Chr2:3206502-3206516	0	0.000	N
Chr2:3211045-3211066	5	5.000	24
Chr2:3211461-3211469	3	3.000	24
Chr2:3212561-3212574	2	0.515	22
Chr2:3212908-3212931	7	2.481	24
Chr2:3213158-3213191	12	9.454	24
Chr2:3214335-3214350	2	0.341	N
Chr2:3215599-3215608	6	6.000	23
Chr2:3216773-3216893	14	10.500	24
Chr2:3217318-3217331	3	1.500	N
Chr2:3218396-3218419	5	0.933	24
Chr2:3222842-3223011	18	8.667	24
Chr2:3227546-3227610	11	1.243	24
Chr2:3229293-3229305	0	0.000	N
Chr2:3230964-3230971	2	2.000	21
Chr2:3239648-3239758	50	10.395	N
Chr2:3241735-3241751	1	0.200	22
Chr2:3244598-3244714	10	4.000	24
Chr2:3245727-3245743	2	0.667	24
Chr2:3246587-3246639	6	2.000	N
Chr2:3246900-3246918	6	1.500	24
Chr2:3247308-3247340	10	3.417	24
Chr2:3247640-3247640	0	0.000	N
Chr2:3247973-3248537	60	27.498	24
Chr2:3248975-3249126	24	12.000	24
Chr2:3249332-3249346	4	0.850	N
Chr2:3249720-3249831	6	2.333	24
Chr2:3250478-3250948	159	47.589	N
Chr2:3251161-3251182	6	2.333	24
Chr2:3251477-3252352	306	86.935	N
Chr2:3253760-3254270	65	30.166	24
Chr2:3254484-3254486	2	1.000	24
Chr2:3255829-3255939	4125	1712.700	N
Chr2:3257105-3257120	13	2.042	N
Chr2:3258736-3258767	1	0.500	24
Chr2:3262305-3262310	6	3.000	22
Chr2:3262733-3262760	11	5.500	24
Chr2:3263751-3263767	5	2.500	22
Chr2:3264707-3264753	98	32.663	24
Chr2:3267157-3267255	9	4.500	24
Chr2:3267867-3267899	14	4.833	24
Chr2:3268688-3268897	90	42.750	N
Chr2:3269323-3269679	29	16.417	22
Chr2:3269992-3270064	11	4.600	N
Chr2:3270654-3270731	8	3.366	N
Chr2:3271705-3271719	4	1.200	N
Chr2:3273548-3273562	2	0.450	N
Chr2:3274255-3274324	48	23.534	N
Chr2:3275984-3276200	29	18.000	N
Chr2:3276440-3276790	98	42.003	N
Chr2:3278039-3278210	5	2.500	23
Chr2:3280774-3281072	214	82.925	N
Chr2:3283124-3283145	2	1.000	N
Chr2:3290935-3290983	46	10.106	N
Chr2:3296340-3296354	6	0.750	N
Chr2:3297432-3297446	9	3.243	N
Chr2:3299609-3299638	20	10.000	N
Chr2:3301133-3301154	5	2.500	24
Chr2:3303032-3303484	293	132.524	N
Chr2:3303691-3304130	109	35.523	N
Chr2:3305625-3305625	1	0.500	24
Chr2:3306056-3306466	29	14.500	24
Chr2:3307254-3307315	14	7.000	24
Chr2:3307750-3307763	4	1.700	N
Chr2:3308081-3308213	28	13.196	24
Chr2:3308975-3308998	6	3.000	24
Chr2:3309257-3309480	16	8.000	23
Chr2:3309850-3309872	4	1.833	24
Chr2:3310527-3311119	45	21.884	24
Chr2:3311365-3311570	107	48.578	N
Chr2:3311803-3312015	41	20.500	N
Chr2:3312374-3312382	3	1.500	N
Chr2:3312737-3313036	76	38.334	N
Chr2:3313263-3313348	17	17.000	24
Chr2:3313568-3314253	217	61.476	N
Chr2:3314468-3315025	152	132.605	N
Chr2:3317193-3317274	14	6.566	24
Chr2:3318422-3318435	4	2.000	N
Chr2:3319252-3319263	6	3.000	24
Chr2:3319603-3319617	8	3.200	N
Chr2:3319847-3319957	15	7.500	24
Chr2:3320315-3320523	21	10.500	24
Chr2:3320992-3321230	15	7.500	24
Chr2:3321635-3321681	5	2.500	24
Chr2:3321948-3321956	4	2.000	23
Chr2:3325004-3325004	3	1.500	22
Chr2:3328672-3328742	30	13.833	N
Chr2:3330667-3330689	4	1.333	N
Chr2:3331578-3332067	1354	464.693	N
Chr2:3332380-3332397	4	4.000	N
Chr2:3332685-3332969	85	39.780	N
Chr2:3333381-3333482	16	8.000	N
Chr2:3333692-3333794	24	12.000	24
Chr2:3334443-3334524	15	10.500	24
Chr2:3334839-3334854	3	1.500	N
Chr2:3335557-3335578	4	3.500	24
Chr2:3335946-3335972	5	2.500	24
Chr2:3336588-3336930	46	22.669	24
Chr2:3337594-3337618	8	5.000	24
Chr2:3338050-3338072	4	2.000	24
Chr2:3338384-3338562	51	25.500	N
Chr2:3339021-3339073	5	2.500	24
Chr2:3339633-3339651	7	3.500	24
Chr2:3340997-3341012	5	2.500	22
Chr2:3342055-3342059	0	0.000	N
Chr2:3343023-3343124	5	2.500	24
Chr2:3344134-3344175	9	4.500	24
Chr2:3344628-3344648	7	4.500	24
Chr2:3346369-3346383	1	0.500	24
Chr2:3347004-3347121	9	3.000	N
Chr2:3347382-3347549	26	12.834	N
Chr2:3347755-3347802	10	3.833	24
Chr2:3349180-3349221	5	2.143	N
Chr2:3349523-3349527	2	1.000	22
Chr2:3350916-3350966	3	1.500	24
Chr2:3351872-3351872	1	0.333	24
Chr2:3353003-3353057	6	3.000	N
Chr2:3353388-3353408	4	2.000	24
Chr2:3354804-3354808	3	1.500	24
Chr2:3358289-3358680	36	20.498	24
Chr2:3359161-3359463	26	14.001	24
Chr2:3359932-3359953	3	1.500	24
Chr2:3361430-3361644	8	5.750	N
Chr2:3362149-3364256	424	181.430	N
Chr2:3365925-3366056	6	3.000	24
Chr2:3368344-3368356	2	0.667	N
Chr2:3368728-3368757	3	0.750	23
Chr2:3369104-3369504	278	68.666	N
Chr2:3369716-3369740	10	2.500	24
Chr2:3373838-3373859	11	2.750	24
Chr2:3375886-3375900	4	1.000	N
Chr2:3377812-3377858	27	12.917	N
Chr2:3378123-3378141	3	3.000	N
Chr2:3378925-3378963	13	5.000	N
Chr2:3381040-3381103	8	2.666	24
Chr2:3383334-3383496	23	11.500	N
Chr2:3384045-3384060	0	0.000	N
Chr2:3384323-3384337	0	0.000	N
Chr2:3385595-3385725	155	39.633	N
Chr2:3386249-3386896	94	25.013	N
Chr2:3387632-3387633	1	0.500	22
Chr2:3388287-3388587	24	12.000	N
Chr2:3388946-3389203	27	14.666	N
Chr2:3389566-3389576	4	2.000	N
Chr2:3389999-3390127	15	7.500	N
Chr2:3390632-3391093	23	10.916	N
Chr2:3391455-3391469	1	0.500	22
Chr2:3391953-3391971	184	46.423	N
Chr2:3392194-3392451	63	19.498	N
Chr2:3394501-3394737	44	10.886	N
Chr2:3396412-3396436	15	7.250	N
Chr2:3397099-3397110	2	1.000	N
Chr2:3397324-3397704	27	15.333	N
Chr2:3397915-3398225	17	7.900	N
Chr2:3398469-3398487	6	4.500	24
Chr2:3398797-3398907	10	5.050	N
Chr2:3399146-3399843	201	46.712	N
Chr2:3400132-3400212	5	3.500	N
Chr2:3400544-3400567	2	0.667	23
Chr2:3401042-3401316	13	6.500	N
Chr2:3402275-3402394	14	4.666	N
Chr2:3403400-3403423	14	4.584	N
Chr2:3404303-3404319	2	0.667	N
Chr2:3409792-3409869	2	0.750	N
Chr2:3411095-3411129	14	3.934	N
Chr2:3411431-3411829	23	10.884	24
Chr2:3412080-3412094	5	2.500	N
Chr2:3412764-3412781	1	1.000	23
Chr2:3413882-3413987	36	18.000	N
Chr2:3414855-3414879	16	8.000	N
Chr2:3415872-3416094	12	5.100	N
Chr2:3418001-3418635	61	29.835	N
Chr2:3418878-3418892	2	1.000	N
Chr2:3419273-3419296	8	4.000	N
Chr2:3419643-3419662	10	5.000	N
Chr2:3420105-3420185	13	6.334	N
Chr2:3420529-3420582	4	1.700	N
Chr2:3421018-3421041	5	2.500	N
Chr2:3422615-3422639	2	1.000	21
Chr2:3423345-3423349	4	2.000	N
Chr2:3423553-3423567	2	1.500	24
Chr2:3423787-3424033	21	10.072	N
Chr2:3425277-3425301	7	2.667	24
Chr2:3425783-3425791	0	0.000	N
Chr2:3426142-3426172	57	27.582	N
Chr2:3427236-3427504	119	22.777	N
Chr2:3427765-3427777	3	0.361	N
Chr2:3432669-3432899	13	6.167	N
Chr2:3434175-3434189	0	0.000	N
Chr2:3435926-3435943	0	0.000	N
Chr2:3437243-3437248	5	1.666	N
Chr2:3437549-3437732	490	159.054	N
Chr2:3438658-3438666	5	1.916	24
Chr2:3439101-3439115	0	0.000	N
Chr2:3441804-3441835	11	5.500	N
Chr2:3442880-3442900	10	3.067	N
Chr2:3443475-3443497	3	1.500	N
Chr2:3443839-3444608	694	345.612	N
Chr2:3447942-3448016	27	13.500	N
Chr2:3448263-3448342	22	7.751	N
Chr2:3448968-3449182	8	4.000	N
Chr2:3449636-3449659	6	2.167	N
Chr2:3450097-3450113	7	3.500	N
Chr2:3450688-3451371	49	23.667	N
Chr2:3451572-3452103	77	38.585	N
Chr2:3452977-3453060	106	26.161	N
Chr2:3457949-3457977	8	3.166	24
Chr2:3461981-3462153	369	180.220	N
Chr2:3462664-3462678	0	0.000	N
Chr2:3467247-3467491	273	135.572	N
Chr2:3467879-3468729	1203	406.013	N
Chr2:3470349-3470485	12	6.000	N
Chr2:3470727-3470743	5	2.000	21
Chr2:3471370-3471387	5	2.500	23
Chr2:3471856-3472135	58	24.615	N
Chr2:3472608-3472630	5	2.500	24
Chr2:3473658-3473691	96	48.000	N
Chr2:3482383-3482398	5	1.200	N
Chr2:3483927-3483945	6	2.083	N
Chr2:3489260-3489305	4	3.333	24
Chr2:3489496-3489688	694	227.771	N
Chr2:3492692-3492709	9	2.917	N
Chr2:3492961-3492975	3	1.167	N
Chr2:3494349-3494514	82	28.315	N
Chr2:3494720-3495115	920	443.072	N
Chr2:3495442-3496532	943	273.753	N
Chr2:3497358-3497868	74	26.596	N
Chr2:3498424-3498449	5	4.500	N
Chr2:3500104-3500122	78	42.697	N
Chr2:3501322-3501330	5	1.834	N
Chr2:3502121-3502147	9	4.500	N
Chr2:3502502-3502524	2	0.833	20
Chr2:3502912-3502928	6	1.500	N
Chr2:3503375-3503672	279	69.136	N
Chr2:3503884-3504070	16	3.843	N
Chr2:3505075-3505097	5	1.250	N
Chr2:3508007-3508027	4	1.000	24
Chr2:3512055-3512078	13	13.000	24
Chr2:3513038-3513347	73	66.664	24
Chr2:3513606-3513688	31	25.649	24
Chr2:3517309-3517394	4	3.500	24
Chr2:3517697-3517712	6	2.000	N
Chr2:3521269-3521351	7	5.667	24
Chr2:3521707-3521825	11	7.833	N
Chr2:3522515-3522537	3	3.000	20
Chr2:3527322-3527347	0	0.000	N
Chr2:3527962-3528327	56	45.500	24
Chr2:3528653-3528722	11	4.283	24
Chr2:3529475-3529485	7	6.500	24
Chr2:3530485-3530741	20	20.000	24
Chr2:3531119-3531627	170	170.000	24
Chr2:3532742-3532765	2	2.000	24
Chr2:3533662-3533678	4	0.267	N
Chr2:3534223-3534245	3	1.000	24
Chr2:3536834-3536850	20	4.950	N
Chr2:3540106-3540130	3	0.190	24
Chr2:3541416-3541431	4	2.400	N
Chr2:3545979-3545994	18	3.739	N
Chr2:3551190-3551204	2	0.052	24
Chr2:3552042-3552045	4	0.184	24
Chr2:3552564-3552586	3	3.000	24
Chr2:3554037-3554052	2	0.222	N
Chr2:3555219-3555235	4	3.500	24
Chr2:3559285-3559301	3	0.518	N
Chr2:3560842-3560857	2	2.000	23
Chr2:3561702-3563192	456	58.414	N
Chr2:3563897-3563920	7	7.000	24
Chr2:3564544-3564684	20	10.764	24
Chr2:3564974-3565285	45	8.082	24
Chr2:3566279-3566306	4	3.000	24
Chr2:3567390-3567403	3	2.333	N
Chr2:3568119-3568134	130	36.387	N
Chr2:3571713-3571718	0	0.000	N
Chr2:3573351-3573366	8	8.000	23
Chr2:3574596-3574625	11	8.493	24
Chr2:3580641-3580708	33	7.884	24
Chr2:3581783-3581800	5	0.893	N
Chr2:3583981-3584054	114	36.332	24
Chr2:3584295-3584322	4	2.000	23
Chr2:3584699-3584715	4	4.000	24
Chr2:3586568-3586731	17	9.268	24
Chr2:3586992-3587011	6	5.333	24
Chr2:3587600-3587629	9	3.667	24
Chr2:3589787-3590172	34	24.334	24
Chr2:3590629-3590640	6	2.167	24
Chr2:3592622-3592631	1	0.250	N
Chr2:3593412-3593525	15	6.361	24
Chr2:3593842-3593913	18	7.666	24
Chr2:3594852-3594867	1	0.125	N
Chr2:3595730-3596004	80	26.280	24
Chr2:3596386-3596401	6	2.183	N
Chr2:3596908-3596909	5	2.167	23
Chr2:3597646-3597857	22	13.200	24
Chr2:3598153-3598506	62	10.354	24
Chr2:3605695-3606727	249	34.686	24
Chr2:3606941-3607803	188	21.808	24
Chr2:3609943-3609966	7	3.167	23
Chr2:3610234-3610247	5	0.795	24
Chr2:3612410-3612719	16	8.819	23
Chr2:3613299-3613317	5	4.000	23
Chr2:3614545-3614570	12	5.476	24
Chr2:3614977-3623923	1760	261.184	24
Chr2:3624376-3624652	91	16.790	24
Chr2:3624936-3627809	456	64.022	24
Chr2:3628927-3628935	4	1.833	24
Chr2:3629397-3629403	5	3.000	24
Chr2:3630080-3630097	4	0.950	N
Chr2:3630949-3630996	3	0.283	24
Chr2:3633110-3633210	7	0.701	N
Chr2:3637176-3637192	3	0.689	24
Chr2:3639987-3640011	9	1.417	24
Chr2:3640467-3640488	5	3.350	24
Chr2:3640691-3640712	7	5.500	23
Chr2:3642418-3642475	8	7.500	24
Chr2:3642662-3642727	13	5.795	24
Chr2:3644463-3644477	5	3.700	24
Chr2:3645454-3645477	8	6.393	24
