#Locus	Reads	Rep-total	DicerCall
Chr2:3529475-3529485	0	0.000	N
Chr2:3530485-3530741	7	7.000	24
Chr2:3531119-3531627	56	55.502	24
Chr2:3532742-3532765	3	3.000	21
Chr2:3533662-3533678	1	0.067	N
Chr2:3534223-3534245	4	1.333	24
Chr2:3536834-3536850	8	1.900	N
Chr2:3540106-3540130	4	0.155	N
Chr2:3541416-3541431	3	2.250	N
Chr2:3545979-3545994	8	1.846	N
Chr2:3551190-3551204	1	0.025	24
Chr2:3552042-3552045	0	0.000	N
Chr2:3552564-3552586	0	0.000	N
Chr2:3554037-3554052	3	0.333	N
Chr2:3555219-3555235	3	3.000	24
Chr2:3559285-3559301	2	0.643	N
Chr2:3560842-3560857	2	2.000	21
Chr2:3561702-3563192	444	41.159	N
Chr2:3563897-3563920	1	1.000	23
Chr2:3564544-3564684	12	5.515	24
Chr2:3564974-3565285	27	2.606	24
Chr2:3566279-3566306	12	7.834	24
Chr2:3567390-3567403	3	3.000	N
Chr2:3568119-3568134	114	36.868	N
Chr2:3571713-3571718	0	0.000	N
Chr2:3573351-3573366	1	1.000	24
Chr2:3574596-3574625	0	0.000	N
Chr2:3580641-3580708	18	5.083	24
Chr2:3581783-3581800	8	1.893	N
Chr2:3583981-3584054	62	19.784	24
Chr2:3584295-3584322	5	2.500	23
Chr2:3584699-3584715	1	1.000	24
Chr2:3586568-3586731	18	7.135	N
Chr2:3586992-3587011	1	1.000	24
Chr2:3587600-3587629	2	0.667	24
Chr2:3589787-3590172	14	7.500	24
Chr2:3590629-3590640	3	1.000	22
Chr2:3592622-3592631	2	0.450	N
Chr2:3593412-3593525	15	5.944	24
Chr2:3593842-3593913	10	4.000	23
Chr2:3594852-3594867	2	0.375	N
Chr2:3595730-3596004	68	19.856	24
Chr2:3596386-3596401	4	1.650	N
Chr2:3596908-3596909	3	1.500	24
Chr2:3597646-3597857	8	4.583	24
Chr2:3598153-3598506	46	8.837	23
Chr2:3605695-3606727	111	11.566	24
Chr2:3606941-3607803	90	9.594	24
Chr2:3609943-3609966	2	0.833	22
Chr2:3610234-3610247	1	0.250	24
Chr2:3612410-3612719	2	1.200	24
Chr2:3613299-3613317	1	0.500	23
Chr2:3614545-3614570	3	1.500	23
Chr2:3614977-3623923	800	101.840	24
Chr2:3624376-3624652	43	7.559	24
Chr2:3624936-3627809	175	25.760	24
Chr2:3628927-3628935	1	0.500	N
Chr2:3629397-3629403	0	0.000	N
Chr2:3630080-3630097	1	0.250	24
Chr2:3630949-3630996	0	0.000	N
Chr2:3633110-3633210	0	0.000	N
Chr2:3637176-3637192	2	0.667	22
Chr2:3639987-3640011	1	0.125	24
Chr2:3640467-3640488	0	0.000	N
Chr2:3640691-3640712	0	0.000	N
Chr2:3642418-3642475	2	1.250	N
Chr2:3642662-3642727	4	0.617	24
Chr2:3644463-3644477	0	0.000	N
Chr2:3645454-3645477	1	0.500	24
Chr2:3647417-3647431	1	0.200	N
Chr2:3653631-3653654	3	1.500	24
Chr2:3657260-3657283	5	1.666	24
Chr2:3660485-3660504	2	0.082	22
Chr2:3661635-3661655	3	0.285	N
Chr2:3663051-3663088	26	4.248	24
Chr2:3663765-3663792	3	2.012	N
Chr2:3664301-3664327	7	1.224	24
Chr2:3664894-3664905	1	0.077	N
Chr2:3673518-3673520	1	1.000	24
Chr2:3674068-3674109	6	5.333	24
Chr2:3674420-3674468	28	27.250	24
Chr2:3675207-3675452	24	24.000	24
Chr2:3680555-3680582	5	4.143	24
Chr2:3683465-3683475	4	0.750	N
Chr2:3686701-3686705	0	0.000	N
Chr2:3687004-3687120	1	0.045	23
Chr2:3689484-3689501	4	0.682	N
Chr2:3701272-3701279	2	0.333	N
Chr2:3708194-3708210	1	1.000	24
Chr2:3712455-3712482	5	0.613	22
Chr2:3717708-3717731	4	2.182	N
Chr2:3718189-3718271	5	1.059	24
Chr2:3718801-3718999	11	3.476	N
Chr2:3719204-3719227	2	0.667	N
Chr2:3720219-3720230	0	0.000	N
Chr2:3721476-3721499	2	0.410	N
Chr2:3722462-3722479	4	1.250	24
Chr2:3723032-3723189	8	2.910	24
Chr2:3731982-3731995	2	1.167	24
Chr2:3733597-3733598	2	0.170	24
Chr2:3734757-3734774	26	11.931	N
Chr2:3740203-3740415	26	14.534	23
Chr2:3740738-3740957	150	18.600	N
Chr2:3744734-3744780	6	4.250	23
Chr2:3749888-3750134	15	14.000	24
Chr2:3752567-3753017	27	6.755	24
Chr2:3754993-3755011	0	0.000	N
Chr2:3756410-3756444	4	2.833	23
Chr2:3756670-3756684	10	2.458	N
Chr2:3757232-3757291	10	5.333	N
Chr2:3757817-3758095	17	7.540	N
Chr2:3758813-3758833	0	0.000	N
Chr2:3760455-3760478	2	2.000	24
Chr2:3762674-3762969	33	7.979	N
Chr2:3765192-3765204	0	0.000	N
Chr2:3766805-3767259	12	4.278	24
Chr2:3771913-3771919	4	1.534	23
Chr2:3778001-3778055	8	8.000	24
Chr2:3778792-3779019	20	19.000	24
Chr2:3779360-3779777	35	32.623	24
Chr2:3784351-3784587	10	5.417	23
Chr2:3790902-3791033	0	0.000	N
Chr2:3791445-3791460	6	1.166	N
Chr2:3793887-3793913	2	1.000	22
Chr2:3794738-3794743	3	2.333	N
Chr2:3796215-3796351	14	7.099	24
Chr2:3803522-3803584	1	1.000	24
Chr2:3806375-3806389	3	0.333	N
Chr2:3806718-3806732	2	2.000	N
Chr2:3816845-3816866	0	0.000	N
Chr2:3823721-3823735	12	6.000	N
Chr2:3825113-3825127	2	0.107	N
Chr2:3833812-3833841	4	0.192	24
Chr2:3835755-3835770	0	0.000	N
Chr2:3836424-3836534	3	3.000	N
Chr2:3836762-3836777	5	2.619	N
Chr2:3837219-3837233	1	1.000	N
Chr2:3840509-3840624	5	0.626	24
Chr2:3846399-3846420	2	2.000	24
Chr2:3848798-3848812	14	2.853	N
Chr2:3855220-3855243	2	0.064	N
Chr2:3865396-3865398	0	0.000	N
Chr2:3872423-3872437	13	10.000	N
Chr2:3877706-3877735	3	1.833	24
Chr2:3878960-3878987	4	1.558	24
Chr2:3883078-3883115	4	0.242	24
Chr2:3887797-3887810	1	0.250	24
Chr2:3889497-3889513	47	37.313	N
Chr2:3892423-3892586	2	2.000	24
Chr2:3898006-3898006	1	1.000	24
Chr2:3901177-3901202	4	3.333	23
Chr2:3901603-3901628	11	8.030	24
Chr2:3902100-3902170	6	2.917	22
Chr2:3902849-3903270	17	6.344	24
Chr2:3903593-3903616	1	0.167	24
Chr2:3905786-3905966	17	6.652	N
Chr2:3920075-3920142	1	0.333	24
Chr2:3933186-3933355	6	6.000	24
Chr2:3934941-3934960	3	2.500	24
Chr2:3936888-3937127	3	3.000	24
Chr2:3939897-3939912	2	1.000	N
Chr2:3942697-3942852	1	0.500	23
Chr2:3944934-3944943	0	0.000	N
Chr2:3946115-3946270	0	0.000	N
Chr2:3950098-3950116	0	0.000	N
Chr2:3950627-3950686	1	0.250	24
Chr2:3952626-3952743	0	0.000	N
Chr2:3955879-3955904	5	0.177	24
Chr2:3958678-3958701	3	0.180	24
Chr2:3959980-3959995	2	0.611	N
Chr2:3961028-3961035	2	2.000	24
Chr2:3962703-3962963	16	9.750	N
Chr2:3964643-3964657	17	6.332	N
Chr2:3965340-3965379	10	1.931	24
Chr2:3967229-3967244	85	85.000	N
Chr2:3969171-3969226	3	0.174	N
Chr2:3970457-3970482	5	0.186	23
Chr2:3971774-3971877	7	0.773	24
Chr2:3972781-3972796	36	26.082	N
Chr2:3976901-3976907	0	0.000	N
Chr2:3979026-3979040	4	1.000	N
Chr2:3984411-3984427	3	1.533	23
Chr2:3985387-3985454	98	98.000	24
Chr2:3985752-3985926	10	10.000	24
Chr2:3986370-3986797	39	38.501	24
Chr2:3988219-3988239	2	0.750	N
Chr2:3993975-3993995	1	0.333	24
Chr2:3994828-3995280	32	14.954	24
Chr2:3995780-3995786	1	1.000	24
Chr2:3996483-3996506	4	3.000	24
Chr2:3997980-3997999	0	0.000	N
Chr2:3998210-3998232	2	2.000	24
Chr2:3998483-3998498	2	1.000	23
Chr2:4000196-4000276	3	0.393	24
Chr2:4004869-4005116	23	17.250	24
Chr2:4007260-4007774	80	80.000	24
Chr2:4009197-4009214	2	0.667	N
Chr2:4009666-4009689	2	2.000	24
Chr2:4009978-4010001	6	4.000	24
Chr2:4012319-4012845	63	51.364	N
Chr2:4013179-4013244	3	2.500	N
Chr2:4018285-4018737	100	46.430	24
Chr2:4022232-4022306	7	5.000	24
Chr2:4022995-4023199	11	10.143	24
Chr2:4024362-4024765	38	6.521	24
Chr2:4025406-4026082	66	24.704	N
Chr2:4026832-4026944	5	4.500	24
Chr2:4027897-4027905	1	0.143	24
Chr2:4028567-4028567	2	0.500	24
Chr2:4038533-4038533	2	0.267	23
Chr2:4042586-4042600	0	0.000	N
Chr2:4044153-4044161	0	0.000	N
Chr2:4046399-4046418	1	0.500	24
Chr2:4048308-4048483	18	6.838	24
Chr2:4048772-4048795	2	1.500	23
Chr2:4049082-4049089	1	1.000	24
Chr2:4055330-4055347	6	3.334	N
Chr2:4058692-4058696	2	1.500	23
Chr2:4065505-4065528	2	2.000	24
Chr2:4067651-4067675	3	3.000	24
Chr2:4068667-4068717	14	3.378	N
Chr2:4069752-4069788	5	5.000	24
Chr2:4070027-4070051	0	0.000	N
Chr2:4070545-4070557	2	2.000	24
Chr2:4072011-4072017	0	0.000	N
Chr2:4074078-4074104	10	7.476	24
Chr2:4074435-4074568	11	9.667	24
Chr2:4077831-4078232	201	171.031	24
Chr2:4078470-4079892	226	192.665	24
Chr2:4080236-4080891	50	36.415	24
Chr2:4085071-4085362	12	3.360	23
Chr2:4086485-4086883	110	43.549	24
Chr2:4087370-4087445	57	11.947	24
Chr2:4087862-4087941	23	12.261	23
Chr2:4092422-4092436	2	0.333	N
Chr2:4092703-4092723	4	3.200	N
Chr2:4096746-4096760	4	2.000	N
Chr2:4097900-4098048	22	10.989	24
Chr2:4098323-4098399	10	2.606	24
Chr2:4098889-4099055	14	4.634	23
Chr2:4099666-4099703	6	4.333	24
Chr2:4101085-4101290	9	9.000	24
Chr2:4102742-4102978	55	34.001	24
Chr2:4103436-4104285	46	29.638	N
Chr2:4104909-4105032	15	11.976	23
Chr2:4108405-4108426	2	1.250	22
Chr2:4111196-4111212	2	0.222	N
Chr2:4116247-4116270	7	2.500	24
Chr2:4120676-4121767	62	55.440	24
Chr2:4124600-4124614	5	3.254	N
Chr2:4128934-4128948	8	8.000	N
Chr2:4130000-4130153	2	1.250	N
Chr2:4130402-4130442	33	3.346	24
Chr2:4133425-4133435	1	1.000	24
Chr2:4134286-4134313	4	0.070	24
Chr2:4135107-4135121	2	0.500	N
Chr2:4140043-4140224	9	8.167	24
Chr2:4140735-4140757	5	5.000	23
Chr2:4142311-4142463	7826	6802.359	21
Chr2:4143467-4143614	153	151.745	24
Chr2:4144552-4144592	3	3.000	23
Chr2:4145390-4145724	76	73.446	23
Chr2:4146115-4146359	4	2.080	N
Chr2:4146852-4146873	0	0.000	N
Chr2:4147534-4147561	3	1.167	24
Chr2:4147979-4148079	5	3.000	23
Chr2:4154079-4154086	0	0.000	N
Chr2:4154789-4154804	24	10.082	N
Chr2:4159441-4159455	4	0.182	N
Chr2:4162130-4162133	5	0.066	N
Chr2:4164161-4164175	2	0.183	N
Chr2:4169296-4169525	7	1.378	24
Chr2:4172748-4172762	1	0.050	N
Chr2:4176259-4176280	3	0.393	24
Chr2:4180296-4180408	13	5.925	24
Chr2:4181815-4182034	4	3.250	24
Chr2:4182480-4182551	1	0.067	24
Chr2:4184376-4184377	1	0.167	24
Chr2:4184606-4184619	1	1.000	21
Chr2:4186627-4186658	2	0.067	24
Chr2:4193679-4193717	8	0.490	24
Chr2:4196306-4196345	10	7.667	N
Chr2:4196704-4196704	0	0.000	N
Chr2:4202268-4202281	6	2.183	N
Chr2:4203415-4203428	0	0.000	N
Chr2:4210223-4210231	2	0.625	N
Chr2:4212802-4213059	46	10.074	24
Chr2:4213351-4213460	13	2.947	24
Chr2:4213822-4214363	22	5.168	24
Chr2:4214581-4214875	37	26.525	24
Chr2:4216769-4217035	70	27.986	24
Chr2:4218195-4218195	1	0.250	24
Chr2:4219006-4219028	0	0.000	N
Chr2:4219342-4219525	11	1.447	24
Chr2:4219937-4220675	60	25.416	24
Chr2:4221797-4221981	10	2.809	24
Chr2:4222278-4222498	25	5.535	N
Chr2:4224736-4224987	227	113.818	N
Chr2:4225890-4225911	3	0.750	N
Chr2:4227249-4227431	8	2.369	23
Chr2:4238648-4238662	2	0.146	N
Chr2:4240111-4240134	1	0.111	24
Chr2:4240715-4240728	3	0.209	N
Chr2:4242428-4242478	1	0.111	24
Chr2:4246861-4246876	11	4.200	N
Chr2:4250602-4250797	4	2.700	23
Chr2:4251157-4251180	8	1.600	24
Chr2:4252943-4252957	3	1.000	N
Chr2:4256120-4256136	10	8.311	N
Chr2:4258025-4258038	1	1.000	24
Chr2:4263076-4263082	0	0.000	N
Chr2:4266686-4266708	4	0.700	24
Chr2:4274161-4274191	11	4.450	24
Chr2:4275627-4275830	11	3.500	23
Chr2:4281216-4281231	18	2.471	N
Chr2:4281672-4281705	10	3.433	24
Chr2:4283347-4283381	5	2.067	21
Chr2:4284482-4284498	13	11.500	N
Chr2:4285207-4285223	144	20.765	N
Chr2:4289850-4289864	0	0.000	N
Chr2:4292482-4292498	132	18.850	N
Chr2:4293200-4293217	42	8.900	N
Chr2:4294592-4294606	1	0.143	N
Chr2:4295443-4295457	0	0.000	N
Chr2:4297507-4297517	2	2.000	24
Chr2:4298832-4298888	6	2.333	24
Chr2:4299194-4299212	3	1.333	N
Chr2:4299452-4300097	30	19.200	24
Chr2:4301512-4301908	45	35.032	24
Chr2:4302608-4303161	27	11.934	24
Chr2:4304255-4304276	3	3.000	24
Chr2:4306006-4306287	68	35.482	24
Chr2:4306648-4306655	3	3.000	24
Chr2:4307309-4307605	38	4.275	24
Chr2:4308940-4308957	1	1.000	24
Chr2:4309251-4309271	1	0.077	24
Chr2:4310622-4310893	9	8.500	N
Chr2:4311165-4311957	11	8.482	N
Chr2:4313428-4313464	8	7.500	24
Chr2:4314345-4314511	24	20.626	N
Chr2:4314728-4315115	33	26.532	24
Chr2:4318136-4318181	7	7.000	24
Chr2:4318478-4318493	147	24.667	N
Chr2:4322009-4322130	8	4.334	N
Chr2:4323223-4323613	24	23.333	24
Chr2:4324615-4324681	5	2.867	N
Chr2:4325665-4325688	0	0.000	N
Chr2:4326243-4326539	68	67.497	24
Chr2:4327329-4327380	3	3.000	24
Chr2:4327991-4327993	1	0.125	22
Chr2:4328638-4328649	1	1.000	24
Chr2:4331135-4331702	31	29.248	24
Chr2:4332793-4332816	2	2.000	21
Chr2:4333907-4333923	1	1.000	24
Chr2:4334454-4334576	16	12.416	24
Chr2:4335457-4335621	9	6.167	N
Chr2:4335877-4336048	0	0.000	N
Chr2:4336993-4337110	2	1.333	N
Chr2:4337870-4338366	67	40.964	24
Chr2:4339003-4339393	17	14.499	24
Chr2:4340512-4340573	20	19.500	24
Chr2:4340774-4340857	1	1.000	24
Chr2:4348174-4348515	37	16.768	24
Chr2:4348842-4348858	3	3.000	N
Chr2:4349361-4349375	3	1.450	N
Chr2:4349604-4349607	0	0.000	N
Chr2:4350166-4350223	27	26.112	24
Chr2:4351333-4351549	9	8.200	24
Chr2:4351801-4352155	23	12.116	24
Chr2:4352587-4352590	2	0.250	23
Chr2:4352980-4352980	0	0.000	N
Chr2:4353389-4353800	40	18.920	24
Chr2:4354078-4354536	36	10.955	24
Chr2:4355187-4355326	22	14.766	24
Chr2:4355649-4355784	12	3.906	23
Chr2:4356191-4356232	8	1.034	24
Chr2:4356974-4357284	22	18.416	24
Chr2:4358803-4358825	0	0.000	N
Chr2:4359298-4359455	6	0.759	24
Chr2:4359901-4360259	18	14.096	24
Chr2:4361093-4361117	3	3.000	23
Chr2:4366756-4366775	47	26.085	N
Chr2:4370947-4370985	8	0.998	24
Chr2:4373211-4373224	4	4.000	23
Chr2:4375311-4375367	7	1.417	N
Chr2:4375665-4375688	5	0.398	24
Chr2:4376597-4376621	4	0.207	23
Chr2:4376836-4376857	3	0.543	24
Chr2:4378973-4379005	4	0.393	24
Chr2:4379726-4379765	3	1.250	24
Chr2:4380726-4380729	9	1.800	N
Chr2:4382226-4382232	1	1.000	24
Chr2:4394243-4394268	5	2.500	24
Chr2:4397276-4397280	2	2.000	24
Chr2:4399335-4399351	2	1.026	23
Chr2:4400759-4400768	1	1.000	24
Chr2:4402317-4402341	5	2.333	24
Chr2:4403217-4403385	9	2.028	N
Chr2:4404418-4404530	7	2.583	24
Chr2:4404860-4405128	6	1.686	24
Chr2:4405772-4405883	2	0.450	22
Chr2:4406482-4406489	0	0.000	N
Chr2:4406941-4406959	1	0.333	24
Chr2:4407714-4407732	1	0.250	23
Chr2:4409375-4409375	0	0.000	N
Chr2:4413698-4413719	3	0.447	N
Chr2:4415395-4415871	71	66.811	24
Chr2:4418469-4418490	2	0.833	21
Chr2:4422908-4423096	7	3.833	N
Chr2:4423495-4423519	1	1.000	21
Chr2:4423793-4423806	4	0.550	N
Chr2:4428404-4428740	13	13.000	24
Chr2:4430237-4430438	8	4.417	N
Chr2:4436403-4436468	1	0.200	24
Chr2:4440557-4440579	2	2.000	24
Chr2:4442099-4442257	20	16.612	24
Chr2:4445480-4445789	25	8.280	24
Chr2:4449233-4449359	24	24.000	24
Chr2:4450822-4451154	31	23.944	24
Chr2:4451396-4451523	6	5.250	23
Chr2:4451850-4452062	14	13.111	24
Chr2:4452528-4452593	1	0.333	22
Chr2:4454235-4454251	9	0.405	N
Chr2:4455792-4456070	5	4.100	24
Chr2:4457264-4457423	10	9.030	24
Chr2:4459139-4459296	11	4.786	24
Chr2:4461037-4461120	12	1.786	N
Chr2:4461887-4461896	3	0.153	24
Chr2:4463733-4463746	8	0.303	N
Chr2:4464792-4464800	3	2.500	N
Chr2:4465815-4465839	4	2.700	N
Chr2:4466286-4466287	2	1.000	24
Chr2:4467456-4467463	4	3.083	23
Chr2:4469435-4469445	4	4.000	23
Chr2:4470275-4470289	7	1.305	N
Chr2:4471852-4471883	6	0.749	24
Chr2:4472086-4472303	34	8.554	24
Chr2:4473514-4474466	164	126.559	24
Chr2:4475269-4475323	9	7.667	24
Chr2:4475749-4475960	8	5.726	23
Chr2:4476186-4476669	92	79.920	24
Chr2:4486221-4486241	1	1.000	23
Chr2:4487841-4487938	3	2.027	N
Chr2:4488311-4488318	1	1.000	24
Chr2:4489906-4489921	2	1.250	N
Chr2:4490871-4490894	2	1.062	24
Chr2:4491310-4491333	2	2.000	24
Chr2:4492241-4492268	2	0.643	N
Chr2:4493059-4493059	0	0.000	N
Chr2:4496142-4496145	1	0.143	22
Chr2:4500262-4500350	19	0.737	N
Chr2:4500563-4500586	4	0.417	24
Chr2:4507696-4507710	1	0.111	N
Chr2:4508565-4508591	3	2.000	24
Chr2:4510376-4510393	16	1.678	N
Chr2:4511564-4511577	4	0.133	N
Chr2:4511798-4511831	4	0.472	24
Chr2:4513991-4514001	1	0.500	24
Chr2:4521016-4521060	2	1.021	22
Chr2:4521837-4521860	3	0.360	24
Chr2:4523136-4523150	11	2.269	N
Chr2:4526040-4526295	60	42.966	24
Chr2:4526621-4526729	10	1.025	23
Chr2:4527315-4527332	2	2.000	24
Chr2:4539532-4539836	12	2.485	24
Chr2:4540409-4540411	0	0.000	N
Chr2:4547669-4547682	0	0.000	N
Chr2:4557272-4557284	1	0.167	23
Chr2:4558256-4558270	0	0.000	N
Chr2:4558735-4558849	9	5.631	24
Chr2:4559175-4559344	2	2.000	21
Chr2:4559806-4559905	12	0.671	24
Chr2:4560784-4560788	1	0.059	24
Chr2:4562052-4562068	2	0.125	N
Chr2:4564809-4565601	71	5.545	24
Chr2:4567597-4567611	5	0.625	N
Chr2:4571404-4571418	63	9.406	N
Chr2:4571708-4571724	125	18.962	N
Chr2:4574402-4574493	1	1.000	24
Chr2:4579188-4579325	1	1.000	23
Chr2:4581503-4581518	2	2.000	23
Chr2:4589990-4590005	26	17.126	N
Chr2:4592572-4592692	4	4.000	24
Chr2:4596096-4596127	26	10.309	24
Chr2:4596848-4596855	2	2.000	22
Chr2:4600362-4600376	3	2.250	N
Chr2:4606830-4606844	1	0.100	22
Chr2:4607741-4607745	0	0.000	N
Chr2:4613549-4613563	2	0.833	N
Chr2:4617889-4618165	61	51.935	24
Chr2:4622328-4622333	1	1.000	24
Chr2:4622542-4622681	38	38.000	24
Chr2:4622942-4623008	2	2.000	N
Chr2:4623198-4623351	7	6.500	24
Chr2:4633056-4633070	7	0.875	N
Chr2:4650016-4650556	102	52.428	24
Chr2:4651754-4651774	2	0.225	22
Chr2:4652186-4652358	6	3.700	N
Chr2:4661368-4661385	0	0.000	N
Chr2:4663200-4663255	5	1.000	24
Chr2:4663563-4663575	5	2.375	23
Chr2:4666521-4666538	28	10.091	N
Chr2:4674419-4674421	3	0.049	N
Chr2:4675697-4675712	16	3.619	N
Chr2:4676892-4676908	6	3.334	N
Chr2:4685334-4685353	6	2.833	21
Chr2:4699014-4699022	2	2.000	24
Chr2:4701017-4701032	3	0.750	N
Chr2:4705498-4705561	2	2.000	23
Chr2:4706197-4706217	1	1.000	23
Chr2:4709358-4709364	2	2.000	20
Chr2:4709786-4709816	6	0.167	N
Chr2:4729580-4729599	1	0.250	23
Chr2:4732816-4733090	12	4.734	24
Chr2:4733967-4734092	11	7.000	23
Chr2:4734454-4734506	7	5.000	24
Chr2:4737481-4738019	38	20.778	N
Chr2:4738295-4738909	72	54.086	24
Chr2:4739303-4739330	15	15.000	24
Chr2:4740559-4740574	0	0.000	N
Chr2:4740865-4740882	14	6.402	N
Chr2:4741468-4741491	1	0.333	24
Chr2:4742687-4742705	1	1.000	24
Chr2:4744891-4744964	3	3.000	24
Chr2:4745268-4745286	0	0.000	N
Chr2:4745494-4745509	3	1.143	N
Chr2:4746776-4747023	26	24.001	24
Chr2:4749027-4749027	2	1.333	N
Chr2:4751370-4751375	3	1.393	23
Chr2:4753095-4753219	5	0.833	24
Chr2:4753552-4753863	13	5.283	24
Chr2:4755562-4755575	9	5.267	N
Chr2:4756381-4756395	15	7.500	N
Chr2:4757258-4757274	16	3.486	N
Chr2:4757750-4757765	2	0.833	N
Chr2:4758118-4758133	1	1.000	24
Chr2:4758538-4758660	21	6.579	24
Chr2:4759145-4759857	45	12.380	24
Chr2:4761050-4761073	2	0.583	21
Chr2:4768376-4768401	3	2.000	24
Chr2:4768732-4768755	1	1.000	24
Chr2:4771806-4772039	20	6.786	23
Chr2:4783502-4783517	2	0.533	N
Chr2:4783942-4783964	3	0.476	24
Chr2:4786482-4786506	3	2.167	24
Chr2:4788620-4788698	8	2.242	24
Chr2:4790936-4790949	2	1.250	24
Chr2:4793779-4793834	7	6.000	23
Chr2:4796002-4796074	14	11.500	24
Chr2:4796365-4796417	31	5.630	24
Chr2:4797516-4797551	13	13.000	24
Chr2:4797801-4798216	15	13.167	24
Chr2:4799234-4799334	12	12.000	24
Chr2:4801025-4801039	2	0.750	N
Chr2:4805205-4805238	10	10.000	24
Chr2:4807907-4808144	13	13.000	24
Chr2:4808667-4808837	14	5.183	N
Chr2:4810042-4810056	41	15.252	N
Chr2:4810435-4810449	4	0.572	N
Chr2:4811723-4811742	0	0.000	N
Chr2:4812059-4812059	0	0.000	N
Chr2:4813521-4813535	9	3.000	N
Chr2:4815082-4815095	1	1.000	24
Chr2:4815879-4815902	0	0.000	N
Chr2:4817459-4817461	0	0.000	N
Chr2:4818204-4818313	13	3.037	N
Chr2:4819349-4819363	4	0.200	N
Chr2:4829652-4829660	1	1.000	24
Chr2:4834411-4834529	5	3.666	24
Chr2:4843999-4844088	6	3.000	N
Chr2:4848027-4848042	141	59.164	N
Chr2:4854155-4854166	1	0.143	24
Chr2:4861836-4861855	1	0.250	22
Chr2:4865025-4865045	3	0.393	N
Chr2:4866290-4866313	4	1.000	24
Chr2:4869168-4869473	11	11.000	23
Chr2:4870615-4870643	3	3.000	23
Chr2:4871041-4871317	70	69.167	24
Chr2:4873136-4873488	27	14.734	24
Chr2:4874911-4874929	2	0.583	22
Chr2:4875180-4875206	4	0.628	24
Chr2:4875814-4875977	3	0.900	24
Chr2:4879044-4879067	1	0.125	24
Chr2:4879414-4879425	2	0.300	N
Chr2:4880486-4880494	0	0.000	N
Chr2:4880780-4880794	29	14.999	N
Chr2:4883031-4883153	3	0.611	N
Chr2:4886560-4886575	6	1.000	N
Chr2:4887027-4888048	204	63.158	24
Chr2:4889300-4889579	15	8.133	24
Chr2:4890046-4890251	16	4.890	N
Chr2:4893861-4893983	11	5.800	23
Chr2:4896591-4896605	1	0.250	N
Chr2:4899291-4899302	2	1.000	24
Chr2:4899984-4899992	3	1.500	24
Chr2:4906696-4906711	4	2.000	N
Chr2:4910005-4910025	1	0.042	24
Chr2:4910327-4910345	0	0.000	N
Chr2:4910561-4910578	1	0.250	24
Chr2:4912132-4912147	6	0.341	N
Chr2:4916309-4916346	6	0.493	24
Chr2:4917242-4917253	2	0.211	N
Chr2:4920971-4920985	1	0.500	23
Chr2:4923200-4923219	3	3.000	23
Chr2:4925428-4925458	10	5.311	24
Chr2:4927017-4927030	1	0.050	N
Chr2:4931325-4931475	5	0.813	23
Chr2:4938527-4938633	29	9.750	N
Chr2:4939306-4939469	6	4.500	24
Chr2:4941496-4941509	1	1.000	24
Chr2:4942069-4942083	1	1.000	N
Chr2:4947669-4948274	57	10.209	24
Chr2:4951462-4951483	1	0.200	22
Chr2:4953358-4953439	1	1.000	N
Chr2:4953662-4953673	0	0.000	N
Chr2:4955244-4955372	2	1.250	N
Chr2:4955654-4955844	24	8.316	N
Chr2:4957209-4957228	1	1.000	23
Chr2:4959425-4960497	45	40.698	24
Chr2:4961418-4961866	10	8.083	24
Chr2:4962755-4962796	5	5.000	24
Chr2:4963038-4963060	1	1.000	24
Chr2:4963302-4963324	3	3.000	N
Chr2:4963529-4965186	100	83.650	24
Chr2:4965464-4966137	39	28.848	24
Chr2:4966412-4966983	12	8.500	24
Chr2:4972965-4973059	2	0.667	24
Chr2:4978915-4978932	17	0.651	N
Chr2:4979494-4979511	3	0.750	24
Chr2:4980768-4980782	1	0.125	N
Chr2:4981019-4981023	0	0.000	N
Chr2:4983431-4983445	14	13.250	N
Chr2:4988099-4988143	3	1.333	24
Chr2:4988368-4988380	2	0.500	24
Chr2:4989296-4989324	1	0.200	24
Chr2:4989777-4989786	1	0.053	24
Chr2:4990709-4990723	1	1.000	24
Chr2:4991544-4991566	3	1.667	23
Chr2:4992090-4992134	7	7.000	24
Chr2:4993118-4993155	4	4.000	24
Chr2:4993855-4993878	0	0.000	N
Chr2:4994756-4994770	14	12.533	N
Chr2:4995851-4995868	6	1.450	24
Chr2:4996813-4997285	45	42.498	24
Chr2:4997734-4997757	2	2.000	22
Chr2:5003298-5003303	2	1.077	N
Chr2:5004233-5004495	15	15.000	24
Chr2:5007866-5007882	211	84.695	N
Chr2:5009197-5009789	30	28.668	24
Chr2:5010034-5010643	73	35.733	24
Chr2:5011159-5011234	8	5.910	24
Chr2:5014031-5014055	2	1.250	22
Chr2:5014596-5014607	16	10.333	N
Chr2:5016693-5016907	5	4.500	24
Chr2:5018397-5018688	24	24.000	N
Chr2:5019388-5019504	12	11.500	24
Chr2:5020001-5020209	3	3.000	24
Chr2:5020581-5021050	20	7.152	24
Chr2:5021264-5021409	5	1.486	24
Chr2:5021683-5021777	5	5.000	24
Chr2:5022079-5022138	5	5.000	24
Chr2:5022514-5023335	48	47.002	24
Chr2:5023613-5023955	19	16.667	24
Chr2:5025864-5025879	1	0.125	N
Chr2:5029395-5029491	7	4.187	24
