#Locus	Reads	Rep-total	DicerCall
Chr1:20126704-20126954	14	6.833	24
Chr1:20127911-20128197	54	27.000	24
Chr1:20129906-20129920	0	0.000	N
Chr1:20131368-20131823	50	24.010	24
Chr1:20145964-20145980	17	4.284	N
Chr1:20146710-20146724	94	49.914	N
Chr1:20154185-20154331	3	2.143	24
Chr1:20155906-20155922	3	1.000	N
Chr1:20160303-20160319	4	1.083	N
Chr1:20166695-20166923	5	2.046	23
Chr1:20167493-20167516	0	0.000	N
Chr1:20172061-20172383	16	11.354	23
Chr1:20172740-20172762	1	0.500	23
Chr1:20174310-20174646	8	7.143	24
Chr1:20174988-20175158	8	8.000	24
Chr1:20179411-20179425	0	0.000	N
Chr1:20194442-20194611	34	28.128	24
Chr1:20199330-20199344	11	10.143	N
Chr1:20200810-20200826	12	4.916	N
Chr1:20205349-20205910	17	5.396	24
Chr1:20206647-20206855	86	78.793	24
Chr1:20207780-20207781	0	0.000	N
Chr1:20207990-20208348	13	9.156	24
Chr1:20216135-20216148	20	11.392	N
Chr1:20216727-20216744	0	0.000	N
Chr1:20220981-20220996	3	0.583	N
Chr1:20226457-20226705	38	36.833	24
Chr1:20231045-20231060	0	0.000	N
Chr1:20243206-20243222	1	1.000	N
Chr1:20246820-20246836	8	3.117	N
Chr1:20247689-20247704	4	1.000	N
Chr1:20254926-20254940	9	1.100	N
Chr1:20256297-20256311	20	4.416	N
Chr1:20259678-20259693	0	0.000	N
Chr1:20260250-20260400	181	177.869	N
Chr1:20261779-20261798	11	8.754	N
Chr1:20272908-20273297	6	6.000	24
Chr1:20278572-20278731	8	3.003	24
Chr1:20281685-20281696	3	0.867	N
Chr1:20284114-20284134	0	0.000	N
Chr1:20289849-20289864	0	0.000	N
Chr1:20301831-20301846	0	0.000	N
Chr1:20309927-20309980	11	10.333	N
Chr1:20310356-20310613	71	70.503	N
Chr1:20311793-20312142	30	21.645	N
Chr1:20312356-20315613	93	73.070	24
Chr1:20316002-20318058	66	63.723	24
Chr1:20318262-20318375	7	7.000	24
Chr1:20318661-20318782	1	0.500	24
Chr1:20319044-20319187	1	1.000	21
Chr1:20319391-20320753	63	33.384	24
Chr1:20322540-20322565	2	1.059	N
Chr1:20323240-20323255	50	10.950	N
Chr1:20329360-20329481	18	12.166	N
Chr1:20329777-20330670	35	13.457	N
Chr1:20333367-20333641	25	12.250	24
Chr1:20344194-20344209	1	1.000	N
Chr1:20345476-20345490	0	0.000	N
Chr1:20358535-20358559	2	1.000	N
Chr1:20362898-20363181	71	58.248	24
Chr1:20367045-20367070	1	1.000	24
Chr1:20367292-20367534	58	55.651	24
Chr1:20369756-20370042	3	2.333	20
Chr1:20370270-20370298	2	1.500	24
Chr1:20370553-20370566	4	0.606	N
Chr1:20373433-20373447	0	0.000	N
Chr1:20379949-20379964	27	21.403	N
Chr1:20381338-20381351	9	1.629	N
Chr1:20381694-20381711	27	21.700	N
Chr1:20383439-20383450	14	6.950	N
Chr1:20386595-20386609	0	0.000	N
Chr1:20389545-20389553	0	0.000	N
Chr1:20392485-20392498	18	12.708	N
Chr1:20399555-20399666	11	9.250	N
Chr1:20403506-20403600	59	58.198	24
Chr1:20406667-20406681	31	10.084	N
Chr1:20412285-20412636	46	43.084	24
Chr1:20412945-20413000	427	41.376	N
Chr1:20418587-20418602	0	0.000	N
Chr1:20419172-20419188	0	0.000	N
Chr1:20422970-20422993	1	1.000	24
Chr1:20423235-20423467	10	4.367	23
Chr1:20423810-20423838	1	1.000	24
Chr1:20432062-20432280	22	22.000	24
Chr1:20433006-20433295	40	40.000	24
Chr1:20433444-20433583	0	0.000	N
Chr1:20433797-20433816	0	0.000	N
Chr1:20434308-20434344	0	0.000	N
Chr1:20436302-20436316	0	0.000	N
Chr1:20437771-20438019	29	25.735	24
Chr1:20439880-20439881	2	2.000	21
Chr1:20440855-20440855	2	2.000	N
Chr1:20457598-20457612	3	1.050	N
Chr1:20460102-20460116	0	0.000	N
Chr1:20462496-20462768	40	35.700	24
Chr1:20468058-20468312	20	18.000	24
Chr1:20469956-20470418	3	3.000	24
Chr1:20473846-20473861	0	0.000	N
Chr1:20474173-20474188	0	0.000	N
Chr1:20475841-20475960	1	1.000	22
Chr1:20476963-20477073	3	0.217	24
Chr1:20479680-20479697	0	0.000	N
Chr1:20481986-20482000	2	0.667	N
Chr1:20486739-20486812	23	21.500	24
Chr1:20488957-20489089	7	6.500	23
Chr1:20489923-20490020	6	6.000	24
Chr1:20492546-20492950	13	12.111	24
Chr1:20494147-20494168	1	1.000	23
Chr1:20494779-20494817	23	23.000	24
Chr1:20497452-20497457	1	1.000	23
Chr1:20498644-20499406	42	42.000	24
Chr1:20508821-20509394	13	5.312	23
Chr1:20510215-20510246	0	0.000	N
Chr1:20513695-20513752	1	0.333	24
Chr1:20514311-20514456	15	12.125	24
Chr1:20516137-20516152	0	0.000	N
Chr1:20517714-20517728	1	0.500	N
Chr1:20520372-20520645	4	0.502	23
Chr1:20524986-20525558	79	78.076	24
Chr1:20538985-20538986	6	0.750	N
Chr1:20539197-20539211	0	0.000	N
Chr1:20539545-20539620	17	17.000	24
Chr1:20540748-20541050	28	28.000	24
Chr1:20543199-20543214	2	0.500	N
Chr1:20546330-20546344	0	0.000	N
Chr1:20547786-20547805	3	1.393	N
Chr1:20548032-20548265	40	40.000	24
Chr1:20550682-20550696	22	7.022	N
Chr1:20558547-20558561	2	0.333	N
Chr1:20558854-20558871	1	0.083	N
Chr1:20559618-20559856	18	4.093	24
Chr1:20560243-20560293	5	5.000	24
Chr1:20564986-20565187	130	124.917	24
Chr1:20567422-20567437	10	7.094	N
Chr1:20568497-20568511	9	4.500	N
Chr1:20569082-20569311	79	79.000	24
Chr1:20578212-20578228	1	0.500	N
Chr1:20583324-20583338	16	6.099	N
Chr1:20585307-20585321	8	2.666	N
Chr1:20586588-20586595	6	0.667	N
Chr1:20588632-20588648	24	8.417	N
Chr1:20593768-20593947	30	12.495	N
Chr1:20617296-20617315	15	3.940	N
Chr1:20622365-20622821	61	53.405	24
Chr1:20624852-20625214	115	108.997	24
Chr1:20636762-20636778	4	2.700	N
Chr1:20640726-20640740	2	1.250	N
Chr1:20649359-20649406	2	2.000	24
Chr1:20652940-20652954	2	0.286	N
Chr1:20653827-20653841	4	1.143	N
Chr1:20655711-20655725	3	1.000	N
Chr1:20660177-20660191	1	1.000	N
Chr1:20671747-20671870	3	2.167	24
Chr1:20674527-20674541	2	0.286	N
Chr1:20679236-20679292	0	0.000	N
Chr1:20682662-20682676	0	0.000	N
Chr1:20683246-20683785	36	22.525	24
Chr1:20684072-20684531	7	2.576	N
Chr1:20684923-20684982	2	2.000	23
Chr1:20685382-20685782	28	9.806	23
Chr1:20686019-20686058	7	6.500	N
Chr1:20686705-20686819	7	4.584	24
Chr1:20687260-20687464	21	20.334	24
Chr1:20687779-20687804	1	1.000	22
Chr1:20688216-20688230	2	0.393	N
Chr1:20690900-20690916	1	0.071	N
Chr1:20696475-20696494	0	0.000	N
Chr1:20697050-20697294	21	20.500	24
Chr1:20699092-20699108	0	0.000	N
Chr1:20699762-20700067	95	68.438	24
Chr1:20700294-20700314	1	1.000	24
Chr1:20700932-20700950	104	15.059	N
Chr1:20701605-20701619	25	1.268	N
Chr1:20703866-20703995	25	24.500	24
Chr1:20704217-20704558	37	9.194	24
Chr1:20704930-20704944	2	0.393	N
Chr1:20706764-20706780	24	9.470	N
Chr1:20709470-20709728	10	9.500	24
Chr1:20710056-20710139	4	3.250	23
Chr1:20710473-20711172	39	32.378	N
Chr1:20715969-20715984	1	0.250	N
Chr1:20718086-20718101	1	0.500	N
Chr1:20719108-20719123	10	2.963	N
Chr1:20724405-20724419	0	0.000	N
Chr1:20725195-20725210	25	8.020	N
Chr1:20726428-20726443	9	2.150	N
Chr1:20734082-20734325	43	41.332	24
Chr1:20736788-20736802	0	0.000	N
Chr1:20739731-20739746	8	2.334	N
Chr1:20748133-20748312	6	5.143	24
Chr1:20755530-20755544	2	1.167	N
Chr1:20759866-20759882	1	0.333	N
Chr1:20772213-20772307	225	129.308	N
Chr1:20777360-20777606	4	4.000	24
Chr1:20777977-20778158	6	6.000	23
Chr1:20780683-20780697	15	5.250	N
Chr1:20787605-20787620	0	0.000	N
Chr1:20790387-20790400	0	0.000	N
Chr1:20791311-20791394	141	32.148	N
Chr1:20792119-20792133	0	0.000	N
Chr1:20794969-20795520	10	9.000	24
Chr1:20796034-20796061	1	0.500	23
Chr1:20799112-20799150	0	0.000	N
Chr1:20799416-20799460	3	2.500	24
Chr1:20799733-20799955	0	0.000	N
Chr1:20800483-20800545	35	33.999	24
Chr1:20802744-20803360	114	112.404	N
Chr1:20809133-20809149	12	2.320	N
Chr1:20815692-20816047	16	12.342	24
Chr1:20820105-20820380	2	2.000	23
Chr1:20823639-20823696	2	2.000	22
Chr1:20824768-20824785	19	3.091	N
Chr1:20826958-20827306	32	18.000	24
Chr1:20840085-20840107	1	0.500	23
Chr1:20840465-20840478	6	5.250	N
Chr1:20844545-20844560	7	2.333	N
Chr1:20851101-20851304	11	5.833	N
Chr1:20860039-20860112	3	3.000	24
Chr1:20871026-20871045	1	1.000	20
Chr1:20881688-20881702	0	0.000	N
Chr1:20885518-20885531	1	0.250	N
Chr1:20901028-20901043	33	27.030	N
Chr1:20913967-20914279	14	10.000	24
Chr1:20914539-20914668	2	2.000	23
Chr1:20914906-20915216	16	14.394	23
Chr1:20927217-20927303	0	0.000	N
Chr1:20940366-20940380	10	2.500	N
Chr1:20944383-20944397	9	2.417	N
Chr1:20947142-20947161	1	1.000	N
Chr1:20947661-20947677	132	111.170	N
Chr1:20962436-20962452	124	88.152	N
Chr1:20968149-20968153	5	5.000	N
Chr1:20968513-20968551	4	4.000	N
Chr1:20968829-20969867	34	31.773	N
Chr1:20970069-20970598	35	34.499	N
Chr1:20970818-20971015	17	5.999	N
Chr1:20972107-20972221	7	4.445	24
Chr1:20972544-20972678	6	0.271	23
Chr1:20973051-20973133	3	1.125	21
Chr1:20973339-20973526	1	0.059	23
Chr1:20973766-20974281	14	3.381	24
Chr1:20979450-20981025	80	23.768	24
Chr1:20982613-20982844	17	14.333	24
Chr1:20986810-20986825	18	6.667	N
Chr1:20989116-20989130	19	4.600	N
Chr1:20996970-20996984	14	2.625	N
Chr1:20997403-20997417	1	0.048	N
Chr1:21001360-21001377	3	2.333	N
Chr1:21003581-21003597	72	64.850	N
Chr1:21007759-21007772	0	0.000	N
Chr1:21018777-21018846	2	1.200	22
Chr1:21019054-21019073	2	2.000	21
Chr1:21021023-21021233	15	14.501	24
Chr1:21023232-21023249	29	4.466	N
Chr1:21025052-21025066	13	7.433	N
Chr1:21025282-21025297	2	0.333	N
Chr1:21026758-21026773	0	0.000	N
Chr1:21031713-21031727	6	5.333	N
Chr1:21034264-21034771	28	26.334	24
Chr1:21035075-21035135	14	14.000	24
Chr1:21036582-21036596	3	1.222	N
Chr1:21038145-21038347	22	19.501	24
Chr1:21042332-21042334	1	1.000	N
Chr1:21042617-21042651	0	0.000	N
Chr1:21043429-21043889	11	10.166	N
Chr1:21044328-21044596	7	7.000	N
Chr1:21044851-21044868	1	1.000	N
Chr1:21052247-21052953	240	229.992	N
Chr1:21053472-21053814	5	3.066	N
Chr1:21054590-21054689	24	23.501	24
Chr1:21055109-21055161	22	21.501	24
Chr1:21055980-21055995	21	7.098	N
Chr1:21061719-21061736	0	0.000	N
Chr1:21066194-21066238	11	11.000	24
Chr1:21066946-21066996	13	13.000	24
Chr1:21067512-21067540	4	4.000	24
Chr1:21068914-21068932	2	0.222	N
Chr1:21073122-21073136	1	1.000	20
Chr1:21074785-21074806	3	3.000	N
Chr1:21080742-21080930	3	3.000	N
Chr1:21081350-21082109	44	44.000	24
Chr1:21083874-21083888	8	2.190	N
Chr1:21086258-21086272	0	0.000	N
Chr1:21091793-21091814	1	1.000	N
Chr1:21103376-21103398	1	1.000	20
Chr1:21103740-21103759	0	0.000	N
Chr1:21104187-21104197	2	0.700	24
Chr1:21104461-21104475	0	0.000	N
Chr1:21104804-21104817	12	2.399	N
Chr1:21105118-21105196	2	1.333	24
Chr1:21105651-21105745	10	4.545	24
Chr1:21107078-21107178	4	4.000	23
Chr1:21112091-21112105	1	0.250	N
Chr1:21114673-21114888	14	14.000	24
Chr1:21120381-21120555	101	100.495	24
Chr1:21124683-21125471	31	26.167	24
Chr1:21125799-21126097	10	3.055	24
Chr1:21128007-21128068	2	2.000	23
Chr1:21128617-21128851	23	16.176	24
Chr1:21131889-21131980	11	6.567	24
Chr1:21134287-21134301	1	0.167	N
Chr1:21140560-21140576	8	2.228	N
Chr1:21144764-21145227	12	11.000	24
Chr1:21145498-21145516	1	1.000	24
Chr1:21145730-21145842	22	21.058	24
Chr1:21146390-21146405	40	7.976	N
Chr1:21159914-21160023	4	4.000	N
Chr1:21169967-21169986	0	0.000	N
Chr1:21172686-21173020	1	1.000	24
Chr1:21176371-21176386	0	0.000	N
Chr1:21180021-21180115	2	2.000	24
Chr1:21188701-21188879	53	53.000	24
Chr1:21195940-21195956	1	1.000	N
Chr1:21198552-21198734	19	5.544	N
Chr1:21200676-21200692	7	2.250	N
Chr1:21210212-21210660	6	3.482	24
Chr1:21211099-21211291	7	0.280	24
Chr1:21211508-21211867	15	15.000	N
Chr1:21215746-21215888	20	19.200	24
Chr1:21217184-21217184	0	0.000	N
Chr1:21217992-21218026	0	0.000	N
Chr1:21223901-21223994	94	94.000	24
Chr1:21225454-21225469	4	0.667	N
Chr1:21228833-21229004	27	25.110	24
Chr1:21230612-21230662	7	7.000	24
Chr1:21231050-21231055	0	0.000	N
Chr1:21233424-21233459	0	0.000	N
Chr1:21237281-21237350	2	2.000	24
Chr1:21244390-21244486	10	3.917	24
Chr1:21244895-21245110	4	2.000	N
Chr1:21245489-21245499	0	0.000	N
Chr1:21245717-21245847	3	1.500	24
Chr1:21246110-21246522	7	3.333	24
Chr1:21246887-21247068	5	3.000	24
Chr1:21247272-21247299	1	1.000	24
Chr1:21247555-21248181	8	5.000	24
Chr1:21248536-21248555	3	0.325	N
Chr1:21248805-21248828	1	0.500	24
Chr1:21249129-21249203	3	0.750	N
Chr1:21249791-21249872	5	5.000	24
Chr1:21250098-21250131	2	2.000	23
Chr1:21252413-21252423	5	0.863	N
Chr1:21260130-21260239	100	23.580	24
Chr1:21260650-21261038	8	4.600	24
Chr1:21268791-21268838	59	2.401	N
Chr1:21269122-21269146	56	0.868	N
Chr1:21269552-21269576	47	0.733	N
Chr1:21270296-21270349	177	6.036	N
Chr1:21270631-21270655	56	0.874	23
Chr1:21271061-21271085	49	0.755	N
Chr1:21271809-21271858	30	1.461	N
Chr1:21272140-21272164	61	0.946	N
Chr1:21272570-21272594	55	0.858	N
Chr1:21273314-21273384	187	6.395	N
Chr1:21273649-21273673	57	0.889	N
Chr1:21274079-21274103	55	0.858	N
Chr1:21274823-21274853	146	4.979	N
Chr1:21275158-21275182	56	0.868	N
Chr1:21275609-21275633	60	0.936	21
Chr1:21276352-21276404	169	5.780	N
Chr1:21276687-21276711	56	0.874	23
Chr1:21277117-21277141	68	1.061	N
Chr1:21277861-21277891	126	4.322	N
Chr1:21278196-21278220	51	0.796	N
Chr1:21278647-21278671	73	1.161	N
Chr1:21279390-21279442	186	6.715	N
Chr1:21279720-21279744	58	0.899	N
Chr1:21280178-21280202	54	0.832	N
Chr1:21280922-21280975	192	6.547	N
Chr1:21281252-21281276	61	0.952	21
Chr1:21281710-21281734	63	0.983	N
Chr1:21282454-21282506	171	5.917	N
Chr1:21282784-21282808	54	0.842	N
Chr1:21283242-21283266	47	0.733	N
Chr1:21283986-21284037	179	6.122	N
Chr1:21284316-21284340	50	0.780	23
Chr1:21284774-21284798	55	0.853	N
Chr1:21285519-21285571	171	5.865	N
Chr1:21285849-21285873	58	0.899	N
Chr1:21286306-21286330	67	1.038	N
Chr1:21287050-21287103	190	6.536	N
Chr1:21287380-21287404	49	0.759	N
Chr1:21287837-21287861	53	0.859	N
Chr1:21288581-21288634	180	6.174	N
Chr1:21288910-21288934	56	0.874	N
Chr1:21289368-21289392	52	0.811	N
Chr1:21290445-21290469	73	1.139	N
Chr1:21290903-21290925	2	1.000	21
Chr1:21291461-21291514	192	6.586	N
Chr1:21291791-21291815	54	0.842	N
Chr1:21292248-21292272	58	0.905	N
Chr1:21293325-21293349	69	1.076	21
Chr1:21293783-21293805	6	2.026	N
Chr1:21294341-21294393	182	6.206	N
Chr1:21294671-21294695	53	0.816	N
Chr1:21295128-21295152	55	0.853	N
Chr1:21295872-21295896	122	4.307	N
Chr1:21296205-21296229	58	0.893	N
Chr1:21296663-21296687	61	1.128	N
Chr1:21297221-21297274	183	6.295	N
Chr1:21297551-21297573	3	1.015	N
Chr1:21298009-21298033	56	0.874	N
Chr1:21298753-21298777	155	5.255	N
Chr1:21299086-21299110	67	1.038	N
Chr1:21299544-21299568	55	0.853	N
Chr1:21300102-21300155	181	6.190	N
Chr1:21300432-21300454	7	2.041	N
Chr1:21300890-21300914	54	0.842	N
Chr1:21301634-21301658	125	4.250	N
Chr1:21301967-21301991	55	0.858	N
Chr1:21302425-21302449	57	0.889	N
Chr1:21302983-21303007	140	4.774	N
Chr1:21303317-21303341	61	0.946	N
Chr1:21303777-21303801	49	0.764	N
Chr1:21304520-21304574	39	2.282	N
Chr1:21305311-21305335	54	0.842	N
Chr1:21306055-21306079	133	4.509	N
Chr1:21306389-21306413	52	0.806	23
Chr1:21306849-21306873	46	0.718	N
Chr1:21307592-21307646	37	1.251	N
Chr1:21308387-21308411	47	0.733	N
Chr1:21309426-21309439	0	0.000	N
Chr1:21311787-21311860	62	62.000	24
Chr1:21323036-21323056	1	1.000	21
Chr1:21331031-21331045	0	0.000	N
Chr1:21335317-21335485	2	2.000	23
Chr1:21335969-21336417	33	8.851	24
Chr1:21341007-21341033	1	1.000	24
Chr1:21341248-21341899	41	35.416	24
Chr1:21342106-21342552	31	16.749	24
Chr1:21346170-21346617	29	12.890	24
Chr1:21346920-21346997	13	3.250	24
Chr1:21347345-21347388	2	0.500	N
Chr1:21347652-21347822	2	0.500	24
Chr1:21348027-21348679	9	3.000	24
Chr1:21348981-21348997	0	0.000	N
Chr1:21349451-21349474	3	0.750	N
Chr1:21350029-21350094	3	1.667	21
Chr1:21350440-21350469	3	0.750	24
Chr1:21350834-21351299	24	20.750	24
Chr1:21357553-21357564	7	1.983	N
Chr1:21360302-21360359	12	12.000	24
Chr1:21362825-21362840	0	0.000	N
Chr1:21363592-21363606	6	2.500	N
Chr1:21365299-21365699	6	6.000	24
Chr1:21367035-21367044	4	0.972	N
Chr1:21368688-21369017	9	8.062	24
Chr1:21374362-21374818	75	61.777	N
Chr1:21378228-21378242	1	0.200	N
Chr1:21379997-21380004	1	0.500	N
Chr1:21385796-21385810	0	0.000	N
Chr1:21388413-21388544	0	0.000	N
Chr1:21388930-21388969	3	2.200	23
Chr1:21390111-21390428	22	7.729	24
Chr1:21390679-21390835	4	3.333	24
Chr1:21391600-21391773	15	10.666	24
Chr1:21392088-21392109	0	0.000	N
Chr1:21392492-21392906	50	28.085	24
Chr1:21398326-21398600	18	16.250	24
Chr1:21399254-21399287	0	0.000	N
Chr1:21399722-21400053	94	67.746	N
Chr1:21400893-21401001	2	2.000	23
Chr1:21401371-21401696	36	15.419	24
Chr1:21415512-21415526	0	0.000	N
Chr1:21418524-21418675	87	87.000	24
Chr1:21424429-21424452	3	1.333	23
Chr1:21428192-21428747	31	29.000	24
Chr1:21429196-21429227	3	3.000	N
Chr1:21439061-21439099	9	9.000	23
Chr1:21444017-21444050	9	9.000	24
Chr1:21445611-21445625	0	0.000	N
Chr1:21448658-21448802	22	21.250	24
Chr1:21450147-21450391	31	10.332	N
Chr1:21451166-21451189	1	0.500	23
Chr1:21452123-21452287	3	2.000	24
Chr1:21453196-21453256	1	1.000	24
Chr1:21453737-21453737	0	0.000	N
Chr1:21454061-21454105	6	6.000	24
Chr1:21454501-21454516	0	0.000	N
Chr1:21456229-21456279	2	2.000	24
Chr1:21456578-21456705	6	2.666	23
Chr1:21457109-21457113	1	0.500	24
Chr1:21457316-21457599	7	7.000	24
Chr1:21462786-21463034	10	8.000	24
Chr1:21467260-21467276	0	0.000	N
Chr1:21470122-21472334	158	148.567	24
Chr1:21474906-21474923	1	0.500	N
Chr1:21482998-21483012	0	0.000	N
Chr1:21486376-21486391	0	0.000	N
Chr1:21494157-21494170	1	0.077	N
Chr1:21495304-21495319	0	0.000	N
Chr1:21496723-21496734	5	1.006	N
Chr1:21501181-21501197	0	0.000	N
Chr1:21506103-21506124	2	1.100	N
Chr1:21507788-21508066	19	11.710	24
Chr1:21509613-21510063	34	32.001	24
Chr1:21514896-21515255	5	5.000	24
Chr1:21515579-21515594	1	0.167	N
Chr1:21518539-21518562	4	4.000	24
Chr1:21524085-21524298	3	3.000	24
Chr1:21525015-21525369	68	17.224	24
Chr1:21525774-21525920	2	0.310	24
Chr1:21527361-21527575	2	0.243	N
Chr1:21527977-21528215	5	0.543	24
Chr1:21528857-21529790	57	31.492	24
Chr1:21532640-21532654	1	0.200	N
Chr1:21533698-21533713	0	0.000	N
Chr1:21538075-21538092	22	7.590	N
Chr1:21547348-21547359	10	7.530	N
Chr1:21549885-21549898	0	0.000	N
Chr1:21557733-21557749	1	0.091	N
Chr1:21559973-21559987	1	1.000	N
Chr1:21560629-21560644	2	2.000	N
Chr1:21566147-21566163	52	14.955	N
Chr1:21581807-21581852	7	6.500	N
Chr1:21582260-21582338	3	1.700	24
Chr1:21584423-21584522	12	8.167	24
Chr1:21586195-21586297	8	5.334	24
Chr1:21597422-21597436	1	1.000	N
Chr1:21598795-21598810	2	2.000	N
Chr1:21600037-21600052	3	0.650	N
Chr1:21602044-21602639	13	13.000	24
Chr1:21602955-21602978	0	0.000	N
Chr1:21605293-21605306	10	5.583	N
Chr1:21606892-21606915	3	2.000	24
Chr1:21607156-21607179	0	0.000	N
Chr1:21607755-21607772	2	2.000	N
Chr1:21608615-21608749	6	5.143	24
Chr1:21609330-21609941	79	43.750	24
Chr1:21613540-21613554	24	1.133	N
Chr1:21614209-21614264	0	0.000	N
Chr1:21615416-21615558	9	5.593	N
Chr1:21616082-21616165	5	2.600	24
Chr1:21616416-21616435	0	0.000	N
Chr1:21617407-21617482	5	5.000	24
Chr1:21628679-21628897	31	18.501	24
Chr1:21630939-21631117	3	3.000	24
Chr1:21631627-21631642	0	0.000	N
Chr1:21634633-21634643	5	4.333	N
Chr1:21637507-21638208	41	39.831	24
Chr1:21638686-21638701	59	14.673	N
Chr1:21640504-21640814	50	37.095	24
Chr1:21641692-21641706	3	0.279	N
Chr1:21646198-21646220	0	0.000	N
Chr1:21648998-21649013	2	0.286	N
Chr1:21660027-21660051	1	1.000	24
Chr1:21663089-21663104	0	0.000	N
Chr1:21664958-21664981	2	1.500	N
Chr1:21672412-21672531	8	8.000	24
Chr1:21675094-21675188	23	23.000	24
Chr1:21675459-21675505	9	9.000	24
Chr1:21676733-21676917	125	48.600	N
Chr1:21681403-21681704	26	21.263	24
Chr1:21682029-21682543	5	2.188	22
Chr1:21683294-21683468	34	32.001	24
Chr1:21689208-21689225	29	5.156	N
Chr1:21701340-21701355	0	0.000	N
Chr1:21704203-21704420	6	1.705	N
Chr1:21710300-21710605	117	117.000	24
Chr1:21719852-21719873	0	0.000	N
Chr1:21724850-21724865	0	0.000	N
Chr1:21726498-21726512	2	0.077	N
Chr1:21730048-21730151	3	3.000	24
Chr1:21730521-21730526	0	0.000	N
Chr1:21730945-21730968	2	2.000	24
Chr1:21731271-21731348	3	0.750	N
Chr1:21731664-21732059	6	1.993	24
Chr1:21738504-21738519	0	0.000	N
Chr1:21739059-21739249	14	1.333	24
Chr1:21739567-21739656	6	5.091	23
Chr1:21740545-21740598	1	1.000	24
Chr1:21741303-21741883	17	13.124	24
Chr1:21744075-21744332	8	7.250	24
Chr1:21744703-21745057	1	1.000	24
Chr1:21746927-21746943	1	1.000	24
Chr1:21747413-21747467	4	4.000	N
Chr1:21747742-21747751	0	0.000	N
Chr1:21748118-21748156	2	2.000	20
Chr1:21748702-21748725	0	0.000	N
Chr1:21748933-21749907	25	18.750	N
Chr1:21750230-21750253	1	1.000	24
Chr1:21750553-21750585	1	0.500	23
Chr1:21751163-21751204	4	4.000	N
Chr1:21751648-21751658	2	2.000	22
Chr1:21754147-21754170	2	2.000	22
Chr1:21754404-21754516	5	5.000	N
Chr1:21754811-21755019	11	8.309	24
Chr1:21755230-21755253	2	2.000	21
Chr1:21756083-21756307	3	1.567	N
Chr1:21756741-21756777	1	1.000	24
Chr1:21757156-21757161	0	0.000	N
Chr1:21757500-21757537	1	0.333	23
Chr1:21758439-21758625	19	17.833	24
Chr1:21759174-21759176	1	1.000	23
Chr1:21759400-21759414	0	0.000	N
Chr1:21766347-21766682	18	12.001	24
Chr1:21771107-21771124	34	6.018	N
Chr1:21771923-21772338	11	3.500	24
Chr1:21773120-21773141	1	0.333	23
Chr1:21776675-21776685	1	0.333	24
Chr1:21777009-21777280	5	0.442	23
Chr1:21778523-21778552	0	0.000	N
Chr1:21779030-21779676	29	6.951	24
Chr1:21784865-21785184	28	9.901	24
Chr1:21786897-21787106	29	14.500	24
Chr1:21788579-21788850	3	0.245	23
Chr1:21790094-21790117	1	0.250	N
Chr1:21790595-21790921	25	5.675	24
Chr1:21791177-21791244	0	0.000	N
Chr1:21797341-21797389	2	0.625	N
Chr1:21797720-21797741	1	0.500	23
Chr1:21798106-21798124	2	0.667	N
Chr1:21798418-21798435	0	0.000	N
Chr1:21799094-21799778	11	5.143	22
Chr1:21800025-21800070	1	0.500	24
Chr1:21800359-21800369	0	0.000	N
Chr1:21802602-21802940	11	3.833	24
Chr1:21807365-21807382	28	5.219	N
Chr1:21808181-21808595	7	2.250	24
Chr1:21809384-21809445	1	0.167	23
Chr1:21812936-21812951	0	0.000	N
Chr1:21813267-21813540	5	0.530	24
Chr1:21814787-21814804	0	0.000	N
Chr1:21815285-21815934	30	7.512	24
Chr1:21821125-21821439	25	7.700	23
Chr1:21823146-21823364	46	25.001	24
Chr1:21825053-21825111	1	0.091	23
Chr1:21826354-21826372	0	0.000	N
Chr1:21826857-21827502	21	4.866	24
Chr1:21833599-21833647	2	1.000	N
Chr1:21833978-21833999	1	0.500	24
Chr1:21834356-21834385	1	0.500	23
Chr1:21835347-21836029	5	2.500	24
Chr1:21836273-21836348	1	0.500	23
Chr1:21836621-21836745	1	0.500	24
Chr1:21838871-21839198	13	3.567	23
Chr1:21843623-21843639	28	5.054	N
Chr1:21844439-21844854	9	2.583	N
Chr1:21845270-21845282	0	0.000	N
Chr1:21849194-21849213	1	0.333	N
Chr1:21853675-21853854	125	118.250	24
Chr1:21854908-21854925	0	0.000	N
Chr1:21857437-21857482	5	1.897	24
Chr1:21857978-21858084	23	22.501	24
Chr1:21858734-21859090	14	14.000	24
Chr1:21864889-21864904	2	2.000	N
Chr1:21868568-21868585	2	0.833	N
Chr1:21872109-21872444	67	67.000	24
Chr1:21872772-21872950	8	7.000	24
Chr1:21873097-21873823	34	34.000	24
Chr1:21883871-21883924	197	6.737	N
Chr1:21887891-21887909	1	0.333	N
Chr1:21889894-21889908	0	0.000	N
