#Locus	Reads	Rep-total	DicerCall
Chr1:27151411-27151412	0	0.000	N
Chr1:27158429-27158446	5	1.978	N
Chr1:27172546-27172564	62	22.066	N
Chr1:27177810-27177824	1	0.250	N
Chr1:27180074-27180088	51	3.244	N
Chr1:27186759-27186874	27	17.431	24
Chr1:27188426-27188439	3	1.000	N
Chr1:27190560-27190574	3	1.000	N
Chr1:27207821-27207836	8	3.000	N
Chr1:27208339-27208353	148	17.079	N
Chr1:27223043-27223060	10	7.167	N
Chr1:27226729-27226743	19	14.869	N
Chr1:27240736-27241165	122	71.821	24
Chr1:27242424-27242441	7	5.833	N
Chr1:27244766-27244829	10	10.000	N
Chr1:27259692-27259693	0	0.000	N
Chr1:27288652-27288666	4	0.714	N
Chr1:27292951-27292967	7	2.559	N
Chr1:27295904-27295919	4	3.333	N
Chr1:27310715-27310729	0	0.000	N
Chr1:27318303-27318321	5	2.500	24
Chr1:27320544-27320559	13	11.181	N
Chr1:27333940-27334120	244	243.000	24
Chr1:27339185-27339917	167	164.111	N
Chr1:27344397-27344412	13	12.000	N
Chr1:27348644-27348796	138	136.496	N
Chr1:27369901-27369903	1	0.333	N
Chr1:27383786-27383801	33	30.459	N
Chr1:27384634-27384738	27	13.333	24
Chr1:27393385-27393447	637	21.977	N
Chr1:27399801-27399816	0	0.000	N
Chr1:27401385-27401399	3	2.250	N
Chr1:27423598-27423614	5	3.000	N
Chr1:27428403-27429429	244	177.120	24
Chr1:27440617-27440777	106	86.729	24
Chr1:27452009-27452023	4	1.250	N
Chr1:27453388-27453404	4	0.817	N
Chr1:27471315-27471330	7	0.696	N
Chr1:27475781-27475795	7	2.834	N
Chr1:27495378-27495394	34	5.423	N
Chr1:27504292-27504309	25	23.200	N
Chr1:27506813-27506828	7	3.591	N
Chr1:27511801-27511817	2	1.333	N
Chr1:27515120-27515336	12	6.000	24
Chr1:27515583-27515953	11	5.500	23
Chr1:27516245-27516572	122	54.705	24
Chr1:27521239-27521254	10	2.667	N
Chr1:27544331-27544346	6	3.000	N
Chr1:27545398-27545413	3	3.000	N
Chr1:27548466-27548481	18	9.526	N
Chr1:27556208-27556373	169	111.506	24
Chr1:27579587-27579603	25	11.527	N
Chr1:27588285-27588298	0	0.000	N
Chr1:27591957-27591972	1	0.500	N
Chr1:27597398-27597667	133	130.832	24
Chr1:27600596-27600611	1	0.200	N
Chr1:27603412-27603480	244	244.000	24
Chr1:27632376-27632391	6	3.833	N
Chr1:27635248-27636618	196	140.336	24
Chr1:27637707-27637915	12	6.910	N
Chr1:27653976-27653989	4	1.861	N
Chr1:27654642-27654655	15	7.171	N
Chr1:27664664-27664678	8	2.166	N
Chr1:27675234-27675417	107	106.497	24
Chr1:27677418-27677441	6	6.000	24
Chr1:27679724-27679739	12	4.000	N
Chr1:27683742-27683755	4	1.333	N
Chr1:27685001-27685018	3	3.000	N
Chr1:27688162-27688239	11526	1877.585	N
Chr1:27692132-27692292	77	46.162	N
Chr1:27694199-27694213	3	0.209	N
Chr1:27694754-27694768	6	0.958	N
Chr1:27710492-27710753	691	638.139	24
Chr1:27713211-27713441	32581	30277.523	21
Chr1:27713934-27713949	20	14.934	N
Chr1:27723287-27723301	3	0.268	N
Chr1:27724089-27724104	1	0.125	N
Chr1:27734943-27734958	2	1.333	N
Chr1:27749853-27749868	10	8.000	N
Chr1:27771666-27771680	7	5.200	N
Chr1:27772641-27772656	58	28.751	N
Chr1:27774572-27774587	1	0.500	N
Chr1:27785909-27785922	2	1.200	N
Chr1:27788983-27789036	194	7.760	N
Chr1:27792672-27792687	25	9.953	N
Chr1:27798916-27798934	26	26.000	N
Chr1:27800663-27800677	9	1.389	N
Chr1:27807731-27807746	1	0.500	N
Chr1:27818452-27818470	464	224.994	N
Chr1:27819131-27819153	6	6.000	23
Chr1:27827069-27827084	1	0.333	N
Chr1:27832640-27832654	4	4.000	N
Chr1:27840041-27840055	5	2.167	N
Chr1:27847732-27847746	8	7.334	N
Chr1:27850472-27850491	2	2.000	22
Chr1:27851086-27851100	4	4.000	N
Chr1:27853109-27853125	13	11.500	N
Chr1:27859694-27859871	138	131.335	24
Chr1:27860271-27860421	8	5.173	N
Chr1:27860633-27860827	26	12.953	24
Chr1:27862278-27862292	4	0.572	N
Chr1:27863733-27863878	9	8.041	N
Chr1:27864624-27864766	19	10.583	N
Chr1:27864998-27865012	3	0.429	N
Chr1:27866762-27866776	1	0.050	N
Chr1:27886337-27886355	8	7.000	N
Chr1:27888477-27888492	5	1.666	N
Chr1:27893762-27893778	4	4.000	N
Chr1:27895927-27895942	2	1.167	N
Chr1:27914736-27914749	2	2.000	N
Chr1:27923721-27923736	8	4.869	N
Chr1:27930366-27930380	36	36.000	N
Chr1:27932624-27932768	73	16.294	24
Chr1:27933521-27933668	233	189.219	24
Chr1:27935025-27935037	2	0.625	N
Chr1:27947939-27947955	13	2.864	N
Chr1:27962475-27962491	5	1.966	N
Chr1:27963171-27963185	1	1.000	N
Chr1:27972096-27972926	166	132.717	24
Chr1:27980343-27980358	2	2.000	N
Chr1:27984492-27985043	770	685.993	N
Chr1:27991348-27991886	40	26.588	N
Chr1:27992095-27992912	83	83.000	N
Chr1:27996042-27996054	3	2.333	N
Chr1:28016166-28016181	20	10.000	N
Chr1:28020383-28020463	55	4.268	N
Chr1:28024868-28024882	6	2.384	N
Chr1:28027960-28028040	23	3.623	N
Chr1:28036337-28036352	3	3.000	N
Chr1:28037908-28037970	8	8.000	24
Chr1:28043600-28043616	27	7.865	N
Chr1:28051426-28051697	93	59.697	24
Chr1:28053690-28053868	1	1.000	N
Chr1:28056514-28056528	15	7.000	N
Chr1:28062318-28062332	53	11.448	N
Chr1:28069727-28069743	24	19.116	N
Chr1:28070323-28070339	75	12.427	N
Chr1:28075747-28075761	1	0.333	N
Chr1:28101890-28101905	49	22.359	N
Chr1:28105501-28105792	590	334.117	24
Chr1:28108468-28108482	1	0.333	N
Chr1:28112661-28112675	0	0.000	N
Chr1:28116032-28116046	22	22.000	N
Chr1:28126946-28126952	2	2.000	N
Chr1:28130244-28130324	22	14.287	N
Chr1:28135696-28135700	0	0.000	N
Chr1:28135985-28135999	10	4.786	N
Chr1:28137432-28137451	1	0.500	20
Chr1:28141307-28141322	15	5.950	N
Chr1:28141714-28141728	7	5.500	N
Chr1:28142511-28142598	35	26.547	N
Chr1:28150563-28150577	13	3.333	N
Chr1:28153964-28153979	12	6.000	N
Chr1:28161197-28161246	27	0.899	24
Chr1:28161514-28161631	35	4.067	24
Chr1:28162025-28162307	33	8.078	24
Chr1:28166683-28166697	3	0.500	N
Chr1:28178266-28178524	27	25.499	N
Chr1:28179610-28179625	1	0.333	N
Chr1:28184532-28184585	216	8.662	N
Chr1:28188831-28188856	4	2.105	23
Chr1:28205812-28205829	21	17.084	N
Chr1:28208365-28208469	21	12.642	N
Chr1:28210754-28210768	0	0.000	N
Chr1:28212198-28212768	1199	1187.610	N
Chr1:28223599-28223613	3	1.393	N
Chr1:28230513-28230527	31	30.250	N
Chr1:28231601-28231625	1	1.000	N
Chr1:28236750-28236754	1	0.091	N
Chr1:28259081-28259413	638	634.682	24
Chr1:28268590-28268609	4	4.000	N
Chr1:28276654-28276669	20	9.220	N
Chr1:28277739-28277754	7	7.000	N
Chr1:28280319-28280433	2	2.000	23
Chr1:28281608-28281637	17	17.000	N
Chr1:28282232-28282239	2	2.000	N
Chr1:28282473-28282490	7	6.500	N
Chr1:28283363-28283368	2	2.000	N
Chr1:28283962-28283974	2	2.000	N
Chr1:28285983-28286047	167	166.499	24
Chr1:28291407-28291421	5	2.791	N
Chr1:28293289-28293545	79	65.246	24
Chr1:28298797-28298797	3	2.000	N
Chr1:28307974-28307990	13	9.555	N
Chr1:28310911-28310944	11	10.000	24
Chr1:28312009-28312237	182	154.118	24
Chr1:28312567-28312625	12	10.834	24
Chr1:28328494-28328500	2	2.000	22
Chr1:28331963-28332191	524	487.320	24
Chr1:28332528-28332609	11	11.000	24
Chr1:28332844-28332926	24	12.166	24
Chr1:28333296-28333422	30	25.713	24
Chr1:28333615-28333631	1	0.333	N
Chr1:28333841-28333856	0	0.000	N
Chr1:28353367-28353382	2	2.000	N
Chr1:28373491-28373561	11528	1058.270	N
Chr1:28395673-28395683	2	0.533	N
Chr1:28396247-28396262	4	1.333	N
Chr1:28397470-28397623	26	24.222	24
Chr1:28397850-28398130	23	22.501	24
Chr1:28398531-28398884	60	59.502	23
Chr1:28401748-28401763	38	8.052	N
Chr1:28407983-28408054	11715	1070.751	N
Chr1:28415788-28415804	13	5.225	N
Chr1:28418608-28418624	26	20.004	N
Chr1:28419097-28419111	3	0.231	N
Chr1:28421439-28421643	30	24.537	24
Chr1:28422632-28422649	26	26.000	N
Chr1:28429038-28429052	8	0.941	N
Chr1:28430435-28430449	18	18.000	N
Chr1:28436121-28436136	8	3.334	N
Chr1:28440889-28440962	178	43.574	N
Chr1:28441889-28441949	5	5.000	N
Chr1:28448370-28448383	9	7.200	N
Chr1:28453665-28453680	3	0.500	N
Chr1:28457712-28457726	0	0.000	N
Chr1:28461402-28461418	10	5.187	N
Chr1:28470305-28470348	12	8.000	24
Chr1:28471006-28471203	69	40.834	24
Chr1:28475199-28475213	2	0.625	N
Chr1:28483505-28483506	4	1.333	N
Chr1:28486305-28486320	21	17.142	N
Chr1:28498943-28498960	5	1.655	N
Chr1:28501124-28501138	7	1.316	N
Chr1:28504892-28504938	8	1.601	24
Chr1:28511045-28511061	8	2.666	N
Chr1:28512298-28512320	4	1.833	N
Chr1:28515024-28515080	20	20.000	24
Chr1:28515310-28515650	46	46.000	24
Chr1:28515943-28516036	8	8.000	24
Chr1:28516962-28516988	7	7.000	N
Chr1:28517338-28517365	4	4.000	N
Chr1:28518371-28518383	3	0.600	N
Chr1:28519983-28520056	19856	9868.432	N
Chr1:28520803-28520861	21	21.000	N
Chr1:28522320-28522397	18	16.121	24
Chr1:28526886-28527840	799	335.740	N
Chr1:28529094-28529109	15	3.810	N
Chr1:28529412-28529428	5	5.000	N
Chr1:28534580-28534594	4	3.000	N
Chr1:28535304-28535466	17	9.058	N
Chr1:28541012-28541027	152	152.000	N
Chr1:28544432-28544843	50	50.000	21
Chr1:28548376-28548390	3	3.000	N
Chr1:28548919-28548928	2	2.000	N
Chr1:28549604-28549618	0	0.000	N
Chr1:28551437-28551452	7	5.583	N
Chr1:28568748-28568987	118	62.505	20
Chr1:28573290-28573304	2	2.000	N
Chr1:28578847-28578856	2	2.000	N
Chr1:28582002-28582021	1	1.000	24
Chr1:28587166-28587657	42	40.832	N
Chr1:28592745-28593100	41	20.029	24
Chr1:28594584-28594600	2	2.000	21
Chr1:28597876-28597892	0	0.000	N
Chr1:28601850-28601865	5	0.916	N
Chr1:28621291-28621305	2	0.833	N
Chr1:28629377-28629394	11	6.833	N
Chr1:28633721-28633736	7	1.777	N
Chr1:28634692-28634775	52	15.714	N
Chr1:28636185-28636199	8	0.400	N
Chr1:28637267-28637284	5	5.000	N
Chr1:28657852-28657866	0	0.000	N
Chr1:28660301-28660316	7	2.674	N
Chr1:28661762-28661776	0	0.000	N
Chr1:28668585-28668599	21	21.000	N
Chr1:28671896-28671914	27	16.513	N
Chr1:28677935-28677949	2	0.400	N
Chr1:28687669-28687685	27	23.112	N
Chr1:28689444-28689661	10	6.000	N
Chr1:28696567-28696580	1	0.143	N
Chr1:28697282-28697284	5	5.000	N
Chr1:28697544-28697561	2	2.000	N
Chr1:28698466-28698475	5	5.000	N
Chr1:28702969-28703384	296	164.990	24
Chr1:28703634-28703892	53	30.782	24
Chr1:28707092-28707122	10	10.000	24
Chr1:28712163-28712171	3	0.792	N
Chr1:28717275-28717290	1	0.111	N
Chr1:28723961-28724038	6	6.000	N
Chr1:28731816-28732110	149	138.749	24
Chr1:28732355-28732369	7	1.650	N
Chr1:28734900-28734914	211	54.248	N
Chr1:28741679-28741694	11	0.794	N
Chr1:28745284-28745298	0	0.000	N
Chr1:28748806-28748820	4	4.000	N
Chr1:28749925-28750246	44	16.716	24
Chr1:28784752-28784766	70	6.363	N
Chr1:28785622-28786124	16	11.442	24
Chr1:28788979-28789585	68	54.502	24
Chr1:28790125-28790138	5	2.333	N
Chr1:28806386-28806399	1	0.333	N
Chr1:28815590-28815613	2	1.500	23
Chr1:28815832-28815923	64	63.501	24
Chr1:28822630-28822648	10	10.000	N
Chr1:28827380-28827611	89	33.704	24
Chr1:28827835-28828017	4	1.033	24
Chr1:28828547-28828625	12	7.650	24
Chr1:28829346-28829360	7	0.583	N
Chr1:28836383-28836397	1	0.083	N
Chr1:28843255-28843342	62	59.080	24
Chr1:28843980-28844151	860	857.678	24
Chr1:28844810-28844824	4	1.333	N
Chr1:28856035-28856111	26	26.000	24
Chr1:28857434-28857450	8	1.257	N
Chr1:28867716-28867730	11	11.000	N
Chr1:28875151-28875167	6	3.000	N
Chr1:28879926-28879940	1	0.500	N
Chr1:28889322-28889651	544	537.690	N
Chr1:28889858-28890003	74	74.000	N
Chr1:28890228-28890257	74	74.000	N
Chr1:28891491-28891900	220	196.658	24
Chr1:28912652-28912828	150	117.000	24
Chr1:28913537-28913636	111	101.310	24
Chr1:28936159-28936226	47	43.498	24
Chr1:28947554-28947625	1547	256.647	N
Chr1:28951215-28951232	42	14.532	N
Chr1:28956733-28956847	78	71.526	N
Chr1:28960584-28960600	5	3.450	N
Chr1:28965282-28965319	8	8.000	23
Chr1:28980961-28981020	7	6.000	21
Chr1:28981430-28981446	17	12.767	N
Chr1:28993786-28994195	106	99.863	24
Chr1:28994459-28994723	155	133.331	24
Chr1:29001071-29001088	95	65.996	N
Chr1:29002209-29002583	230	193.683	N
Chr1:29010358-29010377	172	159.685	N
Chr1:29011011-29011025	1	0.200	N
Chr1:29016586-29016805	14	14.000	N
Chr1:29017333-29017423	8	7.000	N
Chr1:29033968-29033982	8	3.834	N
Chr1:29061997-29062014	6	0.968	N
Chr1:29063599-29063613	9	9.000	N
Chr1:29078414-29079024	240	122.376	23
Chr1:29082438-29082453	14	3.917	N
Chr1:29089508-29089522	9	1.500	N
Chr1:29091747-29091764	6	2.944	N
Chr1:29097678-29097692	18	6.667	N
Chr1:29107998-29108013	56	28.521	N
Chr1:29116649-29116664	4	0.700	N
Chr1:29119324-29119339	9	6.976	N
Chr1:29122714-29122728	1	1.000	N
Chr1:29125739-29125868	79	60.443	24
Chr1:29127428-29127442	2	0.312	N
Chr1:29128865-29128880	13	10.650	N
Chr1:29130095-29130110	7	4.750	N
Chr1:29143087-29143161	1634	304.087	N
Chr1:29144044-29144060	4	1.667	N
Chr1:29152731-29152746	15	13.215	N
Chr1:29155336-29155351	7	2.810	N
Chr1:29168215-29168225	7	6.125	N
Chr1:29171814-29171829	20	20.000	N
Chr1:29172789-29172806	4	3.250	N
Chr1:29185078-29185092	8	7.500	N
Chr1:29208402-29208660	46	46.000	24
Chr1:29232329-29232343	3	2.083	N
Chr1:29236341-29236355	0	0.000	N
Chr1:29237026-29237049	1	1.000	N
Chr1:29237285-29237308	0	0.000	N
Chr1:29237966-29237990	7	6.500	N
Chr1:29238312-29238325	2	1.077	N
Chr1:29239230-29239244	1	0.333	N
Chr1:29244132-29244581	137	11.111	24
Chr1:29247185-29247200	3	2.000	N
Chr1:29249186-29249204	129	63.004	N
Chr1:29250131-29250260	88	87.498	24
Chr1:29255915-29255930	13	3.208	N
Chr1:29256579-29256593	1	0.091	N
Chr1:29259660-29259666	2	2.000	N
Chr1:29261152-29261168	11	5.250	N
Chr1:29263347-29263956	457	379.995	24
Chr1:29265749-29265771	1	1.000	24
Chr1:29266842-29266857	4	4.000	N
Chr1:29270305-29270319	6	0.461	N
Chr1:29274195-29274209	4	1.700	21
Chr1:29296233-29296248	10	4.850	N
Chr1:29305758-29306053	212	210.664	24
Chr1:29312763-29313001	93	93.000	24
Chr1:29316229-29316251	2	1.500	21
Chr1:29316584-29316654	41	41.000	24
Chr1:29319257-29320100	90	21.663	24
Chr1:29320457-29320470	1	0.036	24
Chr1:29322533-29322549	8	1.919	N
Chr1:29330356-29330371	9	2.450	N
Chr1:29331653-29331667	3	0.214	N
Chr1:29346009-29346026	3	3.000	N
Chr1:29346515-29346976	32	32.000	N
Chr1:29358245-29358258	3	1.300	N
Chr1:29362306-29362320	6	1.214	N
Chr1:29364403-29364579	5	5.000	21
Chr1:29365958-29365972	10	2.000	N
Chr1:29367632-29367646	0	0.000	N
Chr1:29369930-29369944	10	1.293	N
Chr1:29377057-29377976	219	197.801	24
Chr1:29378305-29378334	8	4.000	24
Chr1:29378658-29378985	14	8.499	24
Chr1:29379609-29379794	8	4.166	N
Chr1:29380078-29380763	129	113.417	24
Chr1:29385103-29385117	4	1.000	N
Chr1:29387961-29387975	3	1.000	N
Chr1:29398783-29398797	24	12.000	N
Chr1:29400376-29400390	10	3.333	N
Chr1:29403048-29403064	8	3.334	N
Chr1:29421443-29421462	28	13.247	N
Chr1:29422452-29422574	242	242.000	20
Chr1:29427958-29428252	11	11.000	N
Chr1:29432208-29432224	5	2.433	N
Chr1:29443943-29443960	58	5.232	N
Chr1:29452090-29452104	15	3.000	N
Chr1:29458820-29458836	8	2.666	N
Chr1:29461140-29461155	8	3.322	N
Chr1:29462200-29462214	3	0.273	N
Chr1:29469863-29469887	2	2.000	22
Chr1:29470929-29470944	19	17.172	N
Chr1:29472383-29472384	6	1.025	N
Chr1:29472592-29472867	29	17.009	N
Chr1:29474587-29474744	202	189.294	24
Chr1:29475062-29475114	2	1.000	N
Chr1:29475643-29475669	3	1.000	N
Chr1:29476594-29476798	12	7.500	24
Chr1:29477031-29477103	5	3.000	24
Chr1:29478822-29478837	5	0.555	N
Chr1:29479243-29480547	238	173.359	24
Chr1:29481376-29481463	82	79.007	24
Chr1:29486861-29486875	8	7.000	N
Chr1:29496488-29496680	246	236.800	24
Chr1:29505566-29505579	6	4.361	N
Chr1:29518466-29518478	3	3.000	N
Chr1:29518710-29518725	3	2.167	N
Chr1:29525170-29525286	34	34.000	21
Chr1:29535626-29535641	4	1.143	N
Chr1:29565964-29565978	3	1.200	N
Chr1:29568706-29568723	14	13.334	N
Chr1:29574103-29574117	5	2.750	N
Chr1:29576162-29576233	2	2.000	N
Chr1:29576958-29577038	4	4.000	N
Chr1:29577822-29578637	48	35.995	24
Chr1:29585319-29585333	1	0.333	N
Chr1:29588929-29589170	16	14.166	24
Chr1:29589371-29589610	29	11.249	24
Chr1:29589955-29590426	171	138.339	24
Chr1:29591228-29591243	17	15.700	N
Chr1:29594086-29594101	5	0.606	N
Chr1:29595953-29595969	5	2.500	N
Chr1:29599127-29599142	9	3.750	N
Chr1:29603354-29603367	7	7.000	N
Chr1:29605048-29605174	8	8.000	24
Chr1:29606401-29606418	27	20.666	N
Chr1:29607498-29607512	7	5.033	N
Chr1:29610826-29610841	8	5.534	N
Chr1:29611544-29611749	213	176.257	24
Chr1:29611985-29611986	1	0.500	23
Chr1:29612234-29612406	121	69.744	24
Chr1:29612772-29612785	0	0.000	N
Chr1:29635649-29635663	1	0.500	N
Chr1:29637249-29637665	31	26.800	N
Chr1:29637936-29638407	28	19.799	N
Chr1:29641059-29641079	6	6.000	N
Chr1:29642128-29642150	3	3.000	21
Chr1:29642376-29642459	3	2.250	N
Chr1:29642850-29643092	7	7.000	N
Chr1:29658221-29658235	8	0.889	N
Chr1:29659823-29659835	5	5.000	N
Chr1:29660422-29660437	6	6.000	N
Chr1:29663677-29663695	2	2.000	N
Chr1:29689630-29689644	10	8.833	N
Chr1:29690689-29690702	18	13.460	N
Chr1:29708281-29708298	11	4.666	N
Chr1:29709136-29709150	17	17.000	N
Chr1:29713720-29713733	19	15.417	N
Chr1:29714615-29714630	7	2.924	N
Chr1:29717606-29717801	43	20.773	N
Chr1:29719349-29719364	26	9.051	N
Chr1:29727912-29727929	23	6.314	N
Chr1:29732963-29732977	11	5.500	N
Chr1:29736041-29736898	310	307.520	N
Chr1:29737646-29737661	5	0.715	N
Chr1:29742795-29742812	397	137.402	N
Chr1:29751003-29751018	128	60.045	N
Chr1:29756632-29756646	10	10.000	N
Chr1:29759996-29760012	27	17.334	N
Chr1:29769081-29769497	320	235.168	N
Chr1:29769938-29769976	35	13.083	24
Chr1:29770298-29770339	3	3.000	24
Chr1:29770791-29770812	2	2.000	21
Chr1:29774348-29774491	31	4.126	24
Chr1:29774805-29774828	4	2.000	24
Chr1:29775066-29775089	5	0.249	24
Chr1:29782661-29782664	1	0.200	23
Chr1:29789437-29789451	4	1.833	N
Chr1:29804123-29804191	683	224.707	N
Chr1:29812144-29812175	1	1.000	23
Chr1:29813420-29813435	13	4.333	N
Chr1:29833117-29833172	82	7.167	N
Chr1:29833718-29833772	88	7.674	N
Chr1:29838178-29838192	6	2.000	N
Chr1:29840782-29840805	1	0.333	23
Chr1:29841278-29841350	35	35.000	24
Chr1:29843544-29843562	10	10.000	N
Chr1:29845031-29845046	13	9.681	N
Chr1:29857161-29857175	26	9.667	N
Chr1:29859935-29859950	12	10.166	N
Chr1:29872307-29872322	77	47.501	N
Chr1:29873995-29874006	1	0.250	N
Chr1:29879088-29879103	0	0.000	N
Chr1:29900378-29900410	3	1.250	24
Chr1:29911240-29911813	1096	1002.182	N
Chr1:29914388-29914403	4	3.072	N
Chr1:29916622-29916635	2	1.000	N
Chr1:29922392-29922406	2	0.458	N
Chr1:29923528-29923612	26	22.662	N
Chr1:29923922-29923942	5	1.666	21
Chr1:29933654-29933668	4	2.533	N
Chr1:29940253-29940461	81	69.085	24
Chr1:29952574-29952589	3	0.867	N
Chr1:29962719-29962740	8	8.000	N
Chr1:29974631-29974645	8	2.250	N
Chr1:29983275-29983435	17	10.542	24
Chr1:29984153-29984713	163	116.594	24
Chr1:29990607-29990621	4	1.333	N
Chr1:29995167-29995184	3	1.033	N
Chr1:30010871-30010884	0	0.000	N
Chr1:30011301-30011313	0	0.000	N
Chr1:30017207-30017222	3	0.809	N
Chr1:30018413-30018427	17	16.500	N
Chr1:30019368-30019625	26	25.199	24
Chr1:30022940-30022954	9	1.500	N
Chr1:30036318-30036332	1	0.500	N
Chr1:30041471-30041621	11	11.000	N
Chr1:30042614-30042627	2	1.200	N
Chr1:30062062-30062078	11	1.321	N
Chr1:30066910-30066920	0	0.000	N
Chr1:30068916-30068949	8	8.000	24
Chr1:30072933-30072949	3	1.667	N
Chr1:30081172-30081275	20	5.794	N
Chr1:30082990-30083005	8	3.306	N
Chr1:30083993-30084069	99	37.085	N
Chr1:30086914-30086929	4	1.750	N
Chr1:30093166-30093180	9	9.000	N
Chr1:30095986-30096002	10	1.287	N
Chr1:30099159-30099174	12	3.619	N
Chr1:30108885-30108903	4	3.500	N
Chr1:30118111-30118125	11	2.666	N
Chr1:30124126-30124141	80	12.552	N
Chr1:30125921-30125935	4	0.286	N
Chr1:30136230-30136244	2	0.500	N
Chr1:30142262-30142276	5	2.500	N
Chr1:30143371-30143393	12	11.333	23
Chr1:30162071-30162086	2	1.333	N
Chr1:30173987-30174048	26	6.783	N
Chr1:30174680-30174696	8	2.650	N
Chr1:30181721-30181737	20	8.314	N
Chr1:30194041-30194056	1	0.333	N
Chr1:30194810-30195016	9	2.444	N
Chr1:30195377-30195392	10	7.259	N
Chr1:30200062-30200389	311	249.298	24
Chr1:30225108-30225124	6	1.534	N
Chr1:30237784-30237868	800	86.000	N
Chr1:30242252-30242370	12	8.011	N
Chr1:30244787-30244801	7	2.208	N
Chr1:30249523-30249539	7	3.200	N
Chr1:30251195-30251854	142	85.143	24
Chr1:30252111-30252575	50	8.140	24
Chr1:30253265-30253297	13	0.369	24
Chr1:30253609-30253729	17	12.689	24
Chr1:30253966-30254252	40	0.888	24
Chr1:30254486-30254993	65	13.306	24
Chr1:30298586-30298600	3	0.533	N
Chr1:30301081-30301095	32	12.573	N
Chr1:30312226-30312243	3	1.000	N
Chr1:30328084-30328215	19	18.500	N
Chr1:30341727-30341743	0	0.000	N
Chr1:30343037-30343049	3	1.267	N
Chr1:30358656-30358670	4	4.000	N
Chr1:30368702-30368719	40	26.788	N
Chr1:30371429-30371443	9	3.000	N
Chr1:30374084-30374100	15	8.034	N
Chr1:30385359-30385373	8	2.666	N
Chr1:30386957-30386971	3	0.559	N
Chr1:30392884-30392898	7	3.500	N
Chr1:30399029-30399044	1	0.250	N
Chr1:30400621-30400635	12	10.350	N
Chr1:30401275-30401290	100	82.360	N
Chr1:30403943-30404009	13	12.333	N
Chr1:30404341-30404547	23	22.112	N
Chr1:30426623-30426697	21	21.000	23
Chr1:30426935-30427566	300	291.510	24
Chr2:1029-10497	723818	350255.530	N
Chr2:11732-11773	3	0.174	24
Chr2:12056-12078	3	2.040	23
Chr2:13593-13607	5	5.000	N
Chr2:14993-15017	0	0.000	N
Chr2:15294-15379	0	0.000	N
Chr2:18220-18270	1	0.100	22
Chr2:19972-19976	3	0.156	N
Chr2:20480-20590	1	0.100	21
Chr2:22029-22043	2	0.146	N
Chr2:24422-24437	1	0.100	N
Chr2:25022-25046	3	0.347	24
Chr2:26490-26504	1	0.083	N
Chr2:30636-30650	6	5.143	N
Chr2:32249-32275	6	0.328	24
Chr2:33904-33918	0	0.000	N
Chr2:34370-34375	1	0.125	21
Chr2:35185-35209	3	0.214	20
Chr2:37566-37588	2	1.000	24
Chr2:38681-38866	11	11.000	23
